domain units: Hz
measurement data type: std::complex<double>
segment length (sec): 4
sampling rate (Hz): 1024
domain bounds (Hz): [0, 512.25)
support bounds (Hz): [0, 512.25)support indexes: [0, 2049)
---------------
domainValue measuredValue
0 (-1.254707260485682e-25,0)
0.25 (-1.005546091381665e-25,-7.353880446025192e-27)
0.5 (-3.47183902596501e-26,-1.086968696587558e-26)
0.75 (4.842761265590686e-26,-8.545034830785087e-27)
1 (1.188807081889425e-25,-1.21971278790654e-27)
1.25 (1.508726565461011e-25,7.7169758470998e-27)
1.5 (1.32131896287515e-25,1.382005746809153e-26)
1.75 (6.851655933710563e-26,1.36492403342542e-26)
2 (-1.769966453014284e-26,6.486095223614255e-27)
2.25 (-9.543507916998608e-26,-5.089580414463502e-27)
2.5 (-1.357740043449743e-25,-1.60972743450704e-26)
2.75 (-1.225184713726714e-25,-2.122761158895279e-26)
3 (-5.854183643076521e-26,-1.725130442692137e-26)
3.25 (3.449605070615221e-26,-4.72005364277151e-27)
3.5 (1.232593712404076e-25,1.185589113546587e-26)
3.75 (1.744313805249424e-25,2.557130775785377e-26)
4 (1.669933390882341e-25,2.991204404186106e-26)
4.25 (1.006563416281782e-25,2.167110436513876e-26)
4.5 (-2.852325022055043e-27,2.745775434643886e-27)
4.75 (-1.065548583552734e-25,-2.007356193926287e-26)
5 (-1.710693294226022e-25,-3.744436056782254e-26)
5.25 (-1.692047707445051e-25,-4.117355394317933e-26)
5.5 (-9.702264570191655e-26,-2.785791792131655e-26)
5.75 (2.300394094196683e-26,-9.184807611103e-28)
6 (1.485105510305862e-25,3.000730599552521e-26)
6.25 (2.317628245409577e-25,5.236130468591584e-26)
6.5 (2.373801145188554e-25,5.558098803829898e-26)
6.75 (1.568590999054453e-25,3.577776254900539e-26)
7 (1.413796420629084e-26,-1.793591837693562e-27)
7.25 (-1.407037254784083e-25,-4.376136942099586e-26)
7.5 (-2.483063023352779e-25,-7.315877753951049e-26)
7.75 (-2.620321889345451e-25,-7.600619000459634e-26)
8 (-1.672146915248366e-25,-4.750214666952106e-26)
8.25 (9.978587885852706e-27,4.768831454666801e-27)
8.5 (2.085214010515348e-25,6.23090376811865e-26)
8.75 (3.5259915895237e-25,1.018669156899869e-25)
9 (3.795620937038497e-25,1.043840929114215e-25)
9.25 (2.658532322297412e-25,6.345107668862411e-26)
9.5 (4.067443146996711e-26,-1.024475369884825e-26)
9.75 (-2.193040941028144e-25,-9.084905304210158e-26)
10 (-4.143744189984719e-25,-1.457662279491577e-25)
10.25 (-4.581950102416964e-25,-1.480909403160593e-25)
10.5 (-3.135093927962893e-25,-8.858074453715431e-26)
10.75 (-1.320419849935377e-26,1.776468138227422e-26)
11 (3.433896079553388e-25,1.340189236654198e-25)
11.25 (6.207956531585496e-25,2.129963703243292e-25)
11.5 (6.960893215864644e-25,2.150403134897486e-25)
11.75 (5.09546650683614e-25,1.257225174880066e-25)
12 (9.773828804318673e-26,-3.373981642496561e-26)
12.25 (-4.064370949450665e-25,-2.088355346001929e-25)
12.5 (-8.117575734681255e-25,-3.281984752385146e-25)
12.75 (-9.357146990501101e-25,-3.300491520591828e-25)
13 (-6.789444500890556e-25,-1.898098709077978e-25)
13.25 (-7.91299843125776e-26,6.206395373915157e-26)
13.5 (6.801359475904118e-25,3.412149984972341e-25)
13.75 (1.316715289714457e-24,5.329435696635426e-25)
14 (1.544909867071812e-24,5.33469603416789e-25)
14.25 (1.189599085602755e-24,2.961526512871411e-25)
14.5 (2.785699301925888e-25,-1.348412188343235e-25)
14.75 (-9.271168939568428e-25,-6.199949378980241e-25)
15 (-1.988768721054596e-24,-9.581039701022259e-25)
15.25 (-2.427591110286025e-24,-9.545876652897907e-25)
15.5 (-1.907982589149203e-24,-5.065862771878688e-25)
15.75 (-4.056722997119583e-25,3.241852279954406e-25)
16 (1.707370832854287e-24,1.283232389514834e-24)
16.25 (3.712766537043991e-24,1.96481302389604e-24)
16.5 (4.742692668960812e-24,1.930415639041938e-24)
16.75 (4.083986334987934e-24,8.866335864437599e-25)
17 (1.499194019522029e-24,-1.120121226175028e-24)
17.25 (-2.555825979107969e-24,-3.551886911386268e-24)
17.5 (-6.934001072288119e-24,-5.332715988295656e-24)
17.75 (-1.009076338768602e-23,-4.953822462892706e-24)
18 (-1.066282508561436e-23,-7.432658019814167e-25)
18.25 (-8.230704932423521e-24,8.730949788425247e-24)
18.5 (-4.078792335744292e-24,2.419954359257038e-23)
18.75 (-1.719201600668569e-24,4.527921630322607e-23)
19 (-6.956449482027892e-24,7.022382022059496e-23)
19.25 (-2.73462883102425e-23,9.593434283027109e-23)
19.5 (-7.103336369807412e-23,1.182746125549163e-22)
19.75 (-1.451113035262075e-22,1.32672982307571e-22)
20 (-9.060856075734295e-23,-1.144789986809042e-22)
20.25 (-1.540419774496034e-22,-4.825274904437891e-23)
20.5 (-2.379321940393066e-22,-2.611823418089971e-22)
20.75 (-3.754257403241036e-22,-1.043795093529266e-21)
21 (-9.68485957195149e-22,-8.141757701952518e-23)
21.25 (-1.148124736698584e-21,-1.633759509419129e-22)
21.5 (-1.572897147920872e-21,4.7691904394856e-24)
21.75 (-1.601530480908501e-22,1.543015017028349e-22)
22 (9.833055523477986e-21,1.341529027525008e-21)
22.25 (-4.636289836117106e-23,7.286635502061431e-22)
22.5 (-1.16869647230876e-21,-4.804785169500591e-23)
22.75 (-1.100883595249743e-21,-3.29788749708611e-22)
23 (-8.542814164046911e-22,-5.042675939929468e-23)
23.25 (-7.391835390713703e-22,-2.359973935557779e-22)
