totalLogLikelihoodDensity totalLogPriorDensity H1NoiseLogPriorDensity L1NoiseLogPriorDensity gwLogPriorDensity gwExtrinsicLogPriorDensityTracker gwCbcLogPriorDensityTracker
153.7689215337211 43.37556684639347 0 0 43.37556684639347 53.75435363083637 -10.3787867844429
318.0240383008922 44.09521409535402 0 0 44.09521409535402 54.47400087979692 -10.3787867844429
318.0240383008922 44.09521409535402 0 0 44.09521409535402 54.47400087979692 -10.3787867844429
318.0240383008922 44.09521409535402 0 0 44.09521409535402 54.47400087979692 -10.3787867844429
318.0240383008922 44.09521409535402 0 0 44.09521409535402 54.47400087979692 -10.3787867844429
320.7204687353237 44.14086917440564 0 0 44.14086917440564 54.51965595884854 -10.3787867844429
321.8282868033133 44.29103363690837 0 0 44.29103363690837 54.66982042135127 -10.3787867844429
321.9226700425838 44.04178284389629 0 0 44.04178284389629 54.42056962833918 -10.3787867844429
321.9226700425838 44.04178284389629 0 0 44.04178284389629 54.42056962833918 -10.3787867844429
321.9226700425838 44.04178284389629 0 0 44.04178284389629 54.42056962833918 -10.3787867844429
322.3570197415003 44.12932530659363 0 0 44.12932530659363 54.50811209103653 -10.3787867844429
322.3733159542498 44.06100884955838 0 0 44.06100884955838 54.43979563400127 -10.3787867844429
322.3733159542498 44.06100884955838 0 0 44.06100884955838 54.43979563400127 -10.3787867844429
322.3733159542498 44.06100884955838 0 0 44.06100884955838 54.43979563400127 -10.3787867844429
322.3733159542498 44.06100884955838 0 0 44.06100884955838 54.43979563400127 -10.3787867844429
322.5804930568237 43.90548133027323 0 0 43.90548133027323 54.28426811471613 -10.3787867844429
322.5804930568237 43.90548133027323 0 0 43.90548133027323 54.28426811471613 -10.3787867844429
322.5804930568237 43.90548133027323 0 0 43.90548133027323 54.28426811471613 -10.3787867844429
326.6409077500476 43.92544562159058 0 0 43.92544562159058 54.30423240603348 -10.3787867844429
326.6409077500476 43.92544562159058 0 0 43.92544562159058 54.30423240603348 -10.3787867844429
326.6409077500476 43.92544562159058 0 0 43.92544562159058 54.30423240603348 -10.3787867844429
329.1551031654616 43.9627293908673 0 0 43.9627293908673 54.3415161753102 -10.3787867844429
329.1744218551414 44.02951174603628 0 0 44.02951174603628 54.40829853047918 -10.3787867844429
329.1613004272415 44.08306433289026 0 0 44.08306433289026 54.46185111733315 -10.3787867844429
330.3011469223885 44.15784393239922 0 0 44.15784393239922 54.53663071684212 -10.3787867844429
330.29856999478 44.0695779026406 0 0 44.0695779026406 54.4483646870835 -10.3787867844429
329.6011792370151 44.13200582630384 0 0 44.13200582630384 54.51079261074674 -10.3787867844429
331.0293113553411 44.23087555831812 0 0 44.23087555831812 54.60966234276102 -10.3787867844429
331.59425771052 44.19475036350993 0 0 44.19475036350993 54.57353714795282 -10.3787867844429
331.59425771052 44.19475036350993 0 0 44.19475036350993 54.57353714795282 -10.3787867844429
332.3485219214223 44.20548608917481 0 0 44.20548608917481 54.58427287361771 -10.3787867844429
332.3485219214223 44.20548608917481 0 0 44.20548608917481 54.58427287361771 -10.3787867844429
332.3485219214223 44.20548608917481 0 0 44.20548608917481 54.58427287361771 -10.3787867844429
333.3116193414039 44.24571537648704 0 0 44.24571537648704 54.62450216092994 -10.3787867844429
332.6831342334052 44.37498640971957 0 0 44.37498640971957 54.75377319416246 -10.3787867844429
332.6831342334052 44.37498640971957 0 0 44.37498640971957 54.75377319416246 -10.3787867844429
332.6831342334052 44.37498640971957 0 0 44.37498640971957 54.75377319416246 -10.3787867844429
332.7750900545997 44.35867285411507 0 0 44.35867285411507 54.73745963855797 -10.3787867844429
332.7750900545997 44.35867285411507 0 0 44.35867285411507 54.73745963855797 -10.3787867844429
332.7750900545997 44.35867285411507 0 0 44.35867285411507 54.73745963855797 -10.3787867844429
