# largeMassMsun smallMassMsun chirpMassMsun totalMassMsun massRatio largeBodyDimensionlessSpin smallBodyDimensionlessSpin largeBodyCosineTilt smallBodyCosineTilt largeBodyAzimuthalAngleRad smallBodyAzimuthalAngleRad effectiveSpin effectivePrecessingSpin largeBodyTidalDeformability smallBodyTidalDeformability lambdaTilde deltaLambdaTilde H1Amplitude H1CoalescenceTimeSec H1TotalPhaseRad L1Amplitude L1CoalescenceTimeSec L1TotalPhaseRad
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.28205728025481 22.63308544806401 29.69813426110174 75.91514272831881 0.4247787454793219 0.09978367396940585 0.002716621633391154 -1 1 0 0 -0.06922458041501112 0 0 0 0 -0  7.393624493105709e-10 2.0205078125 0.2640995252608671 9.025983312194235e-10 2.025390625 3.627648391019727
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.48563571540831 22.61492945894292 29.73732253345346 76.10056517435123 0.4228224860086676 0.1372530908366005 0.03599161872074876 -1 1 0 0 -0.08576967705644907 0 0 0 0 -0  7.604078891427429e-10 2.0205078125 5.679720263956186 8.907287141384414e-10 2.025390625 2.764783193051359
53.44034282889707 22.61896887084891 29.72861966578996 76.05931169974599 0.423256432752861 0.1289167557796549 0.0285884737579574 -1 1 0 0 -0.08207691718144336 0 0 0 0 -0  7.60286543424045e-10 2.0205078125 5.879735903150214 8.957878560088629e-10 2.025390625 2.959143747593381
53.44034282889707 22.61896887084891 29.72861966578996 76.05931169974599 0.423256432752861 0.1289167557796549 0.0285884737579574 -1 1 0 0 -0.08207691718144336 0 0 0 0 -0  7.60286543424045e-10 2.0205078125 5.879735903150214 8.957878560088629e-10 2.025390625 2.959143747593381
53.44034282889707 22.61896887084891 29.72861966578996 76.05931169974599 0.423256432752861 0.1289167557796549 0.0285884737579574 -1 1 0 0 -0.08207691718144336 0 0 0 0 -0  7.60286543424045e-10 2.0205078125 5.879735903150214 8.957878560088629e-10 2.025390625 2.959143747593381
