totalLogLikelihoodDensity totalLogPriorDensity H1NoiseLogPriorDensity L1NoiseLogPriorDensity gwLogPriorDensity gwExtrinsicLogPriorDensityTracker gwCbcLogPriorDensityTracker
42.0772389922526 40.64309517940067 0 0 40.64309517940067 51.02188196384357 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
138.2012448502592 39.15690088971803 0 0 39.15690088971803 49.53568767416093 -10.3787867844429
137.8633305888603 39.15840951609314 0 0 39.15840951609314 49.53719630053604 -10.3787867844429
137.8633305888603 39.15840951609314 0 0 39.15840951609314 49.53719630053604 -10.3787867844429
137.8633305888603 39.15840951609314 0 0 39.15840951609314 49.53719630053604 -10.3787867844429
137.8633305888603 39.15840951609314 0 0 39.15840951609314 49.53719630053604 -10.3787867844429
137.8795323123938 39.15858552851952 0 0 39.15858552851952 49.53737231296243 -10.3787867844429
137.8795323123938 39.15858552851952 0 0 39.15858552851952 49.53737231296243 -10.3787867844429
137.8795323123938 39.15858552851952 0 0 39.15858552851952 49.53737231296243 -10.3787867844429
137.8764288258351 39.15821525000608 0 0 39.15821525000608 49.53700203444897 -10.3787867844429
137.8764288258351 39.15821525000608 0 0 39.15821525000608 49.53700203444897 -10.3787867844429
137.8764288258351 39.15821525000608 0 0 39.15821525000608 49.53700203444897 -10.3787867844429
137.8887104953615 39.1574432430069 0 0 39.1574432430069 49.53623002744979 -10.3787867844429
137.8752836743045 39.15729973988877 0 0 39.15729973988877 49.53608652433167 -10.3787867844429
137.8752836743045 39.15729973988877 0 0 39.15729973988877 49.53608652433167 -10.3787867844429
137.8752836743045 39.15729973988877 0 0 39.15729973988877 49.53608652433167 -10.3787867844429
137.8752836743045 39.15729973988877 0 0 39.15729973988877 49.53608652433167 -10.3787867844429
137.8752836743045 39.15729973988877 0 0 39.15729973988877 49.53608652433167 -10.3787867844429
137.8752836743045 39.15729973988877 0 0 39.15729973988877 49.53608652433167 -10.3787867844429
137.8752836743045 39.15729973988877 0 0 39.15729973988877 49.53608652433167 -10.3787867844429
137.8752836743045 39.15729973988877 0 0 39.15729973988877 49.53608652433167 -10.3787867844429
137.8752836743045 39.15729973988877 0 0 39.15729973988877 49.53608652433167 -10.3787867844429
137.8752836743045 39.15729973988877 0 0 39.15729973988877 49.53608652433167 -10.3787867844429
137.8752836743045 39.15729973988877 0 0 39.15729973988877 49.53608652433167 -10.3787867844429
137.8752836743045 39.15729973988877 0 0 39.15729973988877 49.53608652433167 -10.3787867844429
137.869743654896 39.15710070624795 0 0 39.15710070624795 49.53588749069085 -10.3787867844429
137.8942842409764 39.15754679929329 0 0 39.15754679929329 49.53633358373618 -10.3787867844429
137.8965025078997 39.15804496848821 0 0 39.15804496848821 49.53683175293111 -10.3787867844429
137.902704405065 39.15788264042124 0 0 39.15788264042124 49.53666942486413 -10.3787867844429
137.902704405065 39.15788264042124 0 0 39.15788264042124 49.53666942486413 -10.3787867844429
137.902704405065 39.15788264042124 0 0 39.15788264042124 49.53666942486413 -10.3787867844429
137.902704405065 39.15788264042124 0 0 39.15788264042124 49.53666942486413 -10.3787867844429
137.902704405065 39.15788264042124 0 0 39.15788264042124 49.53666942486413 -10.3787867844429
139.0743795585976 39.15782659594834 0 0 39.15782659594834 49.53661338039124 -10.3787867844429
139.0743795585976 39.15782659594834 0 0 39.15782659594834 49.53661338039124 -10.3787867844429
139.0743795585976 39.15782659594834 0 0 39.15782659594834 49.53661338039124 -10.3787867844429
139.0743795585976 39.15782659594834 0 0 39.15782659594834 49.53661338039124 -10.3787867844429
139.0743795585976 39.15782659594834 0 0 39.15782659594834 49.53661338039124 -10.3787867844429
139.0743795585976 39.15782659594834 0 0 39.15782659594834 49.53661338039124 -10.3787867844429
139.0743795585976 39.15782659594834 0 0 39.15782659594834 49.53661338039124 -10.3787867844429
139.0743795585976 39.15782659594834 0 0 39.15782659594834 49.53661338039124 -10.3787867844429
139.0743795585976 39.15782659594834 0 0 39.15782659594834 49.53661338039124 -10.3787867844429
139.0743795585976 39.15782659594834 0 0 39.15782659594834 49.53661338039124 -10.3787867844429
139.0743795585976 39.15782659594834 0 0 39.15782659594834 49.53661338039124 -10.3787867844429
139.0697681024758 39.15946886252378 0 0 39.15946886252378 49.53825564696668 -10.3787867844429
139.0802365453837 39.15860121887505 0 0 39.15860121887505 49.53738800331794 -10.3787867844429
139.0802365453837 39.15860121887505 0 0 39.15860121887505 49.53738800331794 -10.3787867844429
139.0790202904504 39.15899126027081 0 0 39.15899126027081 49.53777804471371 -10.3787867844429
139.1508777848493 39.15888361865201 0 0 39.15888361865201 49.53767040309491 -10.3787867844429
139.1508777848493 39.15888361865201 0 0 39.15888361865201 49.53767040309491 -10.3787867844429
139.1508777848493 39.15888361865201 0 0 39.15888361865201 49.53767040309491 -10.3787867844429
139.1508777848493 39.15888361865201 0 0 39.15888361865201 49.53767040309491 -10.3787867844429
139.1508777848493 39.15888361865201 0 0 39.15888361865201 49.53767040309491 -10.3787867844429
139.1508777848493 39.15888361865201 0 0 39.15888361865201 49.53767040309491 -10.3787867844429
139.1508777848493 39.15888361865201 0 0 39.15888361865201 49.53767040309491 -10.3787867844429
139.1508777848493 39.15888361865201 0 0 39.15888361865201 49.53767040309491 -10.3787867844429
139.2172874693349 39.15830069850722 0 0 39.15830069850722 49.53708748295011 -10.3787867844429
139.2172874693349 39.15830069850722 0 0 39.15830069850722 49.53708748295011 -10.3787867844429
139.2172874693349 39.15830069850722 0 0 39.15830069850722 49.53708748295011 -10.3787867844429
139.2172874693349 39.15830069850722 0 0 39.15830069850722 49.53708748295011 -10.3787867844429
139.2172874693349 39.15830069850722 0 0 39.15830069850722 49.53708748295011 -10.3787867844429
139.2172874693349 39.15830069850722 0 0 39.15830069850722 49.53708748295011 -10.3787867844429
139.2172874693349 39.15830069850722 0 0 39.15830069850722 49.53708748295011 -10.3787867844429
139.2172874693349 39.15830069850722 0 0 39.15830069850722 49.53708748295011 -10.3787867844429
139.2172874693349 39.15830069850722 0 0 39.15830069850722 49.53708748295011 -10.3787867844429
139.2172874693349 39.15830069850722 0 0 39.15830069850722 49.53708748295011 -10.3787867844429
139.2172874693349 39.15830069850722 0 0 39.15830069850722 49.53708748295011 -10.3787867844429
139.2172874693349 39.15830069850722 0 0 39.15830069850722 49.53708748295011 -10.3787867844429
139.2172874693349 39.15830069850722 0 0 39.15830069850722 49.53708748295011 -10.3787867844429
139.2172874693349 39.15830069850722 0 0 39.15830069850722 49.53708748295011 -10.3787867844429
139.8913625597368 39.15672587144309 0 0 39.15672587144309 49.53551265588599 -10.3787867844429
139.8913625597368 39.15672587144309 0 0 39.15672587144309 49.53551265588599 -10.3787867844429
139.8913625597368 39.15672587144309 0 0 39.15672587144309 49.53551265588599 -10.3787867844429
139.8913625597368 39.15672587144309 0 0 39.15672587144309 49.53551265588599 -10.3787867844429
139.8913625597368 39.15672587144309 0 0 39.15672587144309 49.53551265588599 -10.3787867844429
139.8913625597368 39.15672587144309 0 0 39.15672587144309 49.53551265588599 -10.3787867844429
139.8913625597368 39.15672587144309 0 0 39.15672587144309 49.53551265588599 -10.3787867844429
139.8913625597368 39.15672587144309 0 0 39.15672587144309 49.53551265588599 -10.3787867844429
139.8913625597368 39.15672587144309 0 0 39.15672587144309 49.53551265588599 -10.3787867844429
139.6983086789805 39.15630752685068 0 0 39.15630752685068 49.53509431129358 -10.3787867844429
139.6983086789805 39.15630752685068 0 0 39.15630752685068 49.53509431129358 -10.3787867844429
139.6983086789805 39.15630752685068 0 0 39.15630752685068 49.53509431129358 -10.3787867844429
139.6983086789805 39.15630752685068 0 0 39.15630752685068 49.53509431129358 -10.3787867844429
139.6983086789805 39.15630752685068 0 0 39.15630752685068 49.53509431129358 -10.3787867844429
139.6983086789805 39.15630752685068 0 0 39.15630752685068 49.53509431129358 -10.3787867844429
139.6983086789805 39.15630752685068 0 0 39.15630752685068 49.53509431129358 -10.3787867844429
139.6983086789805 39.15630752685068 0 0 39.15630752685068 49.53509431129358 -10.3787867844429
139.6983086789805 39.15630752685068 0 0 39.15630752685068 49.53509431129358 -10.3787867844429
139.6983086789805 39.15630752685068 0 0 39.15630752685068 49.53509431129358 -10.3787867844429
139.6989091883051 39.154317871309 0 0 39.154317871309 49.53310465575191 -10.3787867844429
