domain units: sec
measurement data type: double
segment length (sec): 4
sampling rate (Hz): 1024
domain bounds (sec): [0, 4)
support bounds (sec): [0, 4)support indexes: [0, 4096)
---------------
domainValue measuredValue
0 -1.410593220986745e-37
0.0009765625 9.366772756604668e-27
0.001953125 3.292539740478275e-26
0.0029296875 7.120605273988135e-26
0.00390625 1.709539765058349e-25
0.0048828125 1.794534566000708e-25
0.005859375 2.662966182036397e-25
0.0068359375 3.157700549260528e-25
0.0078125 1.413842922186622e-25
0.0087890625 2.176698716327705e-25
0.009765625 1.210956728280135e-25
0.0107421875 -2.800566278975652e-25
0.01171875 -6.087788566617646e-25
0.0126953125 -7.354998723906424e-25
0.013671875 -1.148555351944753e-24
0.0146484375 -1.481454098910644e-24
0.015625 -1.951928818248295e-24
0.0166015625 -9.782245412657422e-25
0.017578125 -1.453126180264164e-24
0.0185546875 -3.507584292923691e-24
0.01953125 -1.561445582010008e-24
0.0205078125 -4.111584069713528e-24
0.021484375 -4.643463850676034e-24
0.0224609375 -2.859635153055507e-24
0.0234375 -6.519239712445644e-24
0.0244140625 -6.528018730528988e-24
0.025390625 -6.654463586385386e-24
0.0263671875 -4.112984407356526e-24
0.02734375 -4.344832922082281e-24
0.0283203125 -5.960520902813327e-24
0.029296875 -2.682471294479882e-24
0.0302734375 -3.563692463581409e-24
0.03125 -5.173541193086635e-24
0.0322265625 -4.484435679745235e-24
0.033203125 -7.296809914548223e-25
0.0341796875 -1.606155204980201e-24
0.03515625 -8.230354703226525e-25
0.0361328125 7.161214613552093e-25
0.037109375 -5.866922129496554e-25
0.0380859375 3.533027020132649e-24
0.0390625 6.757740601452503e-24
0.0400390625 4.692936524812732e-24
0.041015625 2.064123605073244e-24
0.0419921875 1.131690980141777e-23
0.04296875 8.897865649244479e-24
0.0439453125 7.373821015162133e-24
0.044921875 1.900307227149367e-23
0.0458984375 1.63946115691987e-23
0.046875 1.678651964610461e-23
0.0478515625 1.85602937154777e-23
0.048828125 1.967112180367335e-23
0.0498046875 2.000566514986026e-23
0.05078125 2.147341517506548e-23
0.0517578125 2.375647922428728e-23
0.052734375 2.340258818125237e-23
0.0537109375 2.27812075699353e-23
0.0546875 2.927867260039369e-23
0.0556640625 3.695380160698642e-23
0.056640625 1.483760245897284e-23
0.0576171875 1.604780608425773e-23
0.05859375 2.379045376085389e-23
0.0595703125 4.940195720868732e-24
0.060546875 -6.416100633655892e-24
0.0615234375 -1.008225016507253e-23
0.0625 1.354147854485886e-24
0.0634765625 -5.69629485607993e-24
0.064453125 -1.420423450033477e-23
0.0654296875 -2.290339957608482e-23
0.06640625 -2.738506255626897e-23
0.0673828125 -2.040398921947678e-23
0.068359375 -3.222665208888745e-23
0.0693359375 -4.113224982720743e-23
0.0703125 -5.638186303722664e-23
0.0712890625 -4.566647789694011e-23
0.072265625 -4.384564813162885e-23
0.0732421875 -6.991028310036021e-23
0.07421875 -6.394064654172554e-23
0.0751953125 -5.57837694944521e-23
0.076171875 -5.003017783304176e-23
0.0771484375 -3.250940883374968e-23
0.078125 -3.593805993448705e-23
0.0791015625 -5.341286037565758e-23
0.080078125 -3.282879427537682e-23
0.0810546875 -3.791149085265029e-23
0.08203125 -3.947773893156123e-23
0.0830078125 -3.733613385998697e-24
0.083984375 -1.607915021117258e-23
0.0849609375 -2.050965096057201e-23
