domain units: sec
measurement data type: double
segment length (sec): 4
sampling rate (Hz): 1024
domain bounds (sec): [0, 4)
support bounds (sec): [0, 4)support indexes: [0, 4096)
---------------
domainValue measuredValue
0 -9.4039548065783e-38
0.0009765625 3.780479833527461e-26
0.001953125 1.499631153803991e-25
0.0029296875 3.6547864382918e-25
0.00390625 7.05629528695068e-25
0.0048828125 1.063191902479818e-24
0.005859375 1.558762579688974e-24
0.0068359375 2.051151840963159e-24
0.0078125 2.455953240307193e-24
0.0087890625 2.832254632126837e-24
0.009765625 3.158029000235932e-24
0.0107421875 3.49351955246587e-24
0.01171875 3.293551797971293e-24
0.0126953125 3.555497304840174e-24
0.013671875 3.540313082372084e-24
0.0146484375 2.132428421442364e-24
0.015625 1.110699763837265e-24
0.0166015625 1.602450750046805e-25
0.017578125 -2.048330329443771e-24
0.0185546875 -4.819354228617181e-24
0.01953125 -6.947200691543539e-24
0.0205078125 -9.062630905982177e-24
0.021484375 -1.269388422734111e-23
0.0224609375 -1.770017850503073e-23
0.0234375 -2.085085522164697e-23
0.0244140625 -2.555664146273825e-23
0.025390625 -2.985924157899037e-23
0.0263671875 -3.057845706374585e-23
0.02734375 -3.389700939587132e-23
0.0283203125 -3.468108008006258e-23
0.029296875 -3.598291253553172e-23
0.0302734375 -3.772750123953027e-23
0.03125 -3.650660053745042e-23
0.0322265625 -3.734791373494152e-23
0.033203125 -3.442923697623917e-23
0.0341796875 -3.085952819532316e-23
0.03515625 -2.839502957141359e-23
0.0361328125 -2.202561551293256e-23
0.037109375 -1.556868435221361e-23
0.0380859375 -9.705300325843672e-24
0.0390625 -2.157554887857764e-24
0.0400390625 7.258915056784135e-24
0.041015625 2.147591392846198e-23
0.0419921875 3.137886235976817e-23
0.04296875 4.097419025756325e-23
0.0439453125 5.035033058433523e-23
0.044921875 5.597197610439252e-23
0.0458984375 7.022258339466863e-23
0.046875 7.336059841373976e-23
0.0478515625 8.049160800025186e-23
0.048828125 8.563955510300297e-23
0.0498046875 9.042311284059396e-23
0.05078125 1.052360196655375e-22
0.0517578125 9.323462072909361e-23
0.052734375 9.186559227032906e-23
0.0537109375 9.005480952830447e-23
0.0546875 8.563876952383361e-23
0.0556640625 8.288124656650081e-23
0.056640625 7.382945924077773e-23
0.0576171875 6.307256738447297e-23
0.05859375 3.886048840311983e-23
0.0595703125 4.914868319904408e-23
0.060546875 2.494528551065391e-23
0.0615234375 7.000552938178529e-25
0.0625 6.869456188562194e-24
0.0634765625 -1.666420720897471e-23
0.064453125 -3.048277193821255e-23
0.0654296875 -6.436592650229822e-23
0.06640625 -6.377670298451426e-23
0.0673828125 -7.305049309527187e-23
