# 5_percentile 25_percentile 50_percentile 75_percentile 95_percentile
-2.974408760920222231e-04 1.378254485696470057e-04 3.886294374036159674e-04 7.313151870681659306e-04 9.988774265129039993e-04
-5.305250024543786127e-04 -1.098261339337044745e-04 1.793604638972062836e-04 5.423619535439986369e-04 8.233503369770049304e-04
-4.933552686532760665e-04 -7.121578692701596974e-05 2.606948939713255768e-04 5.814614459075523323e-04 8.275952872777420479e-04
3.942136838569010402e-08 4.271955110180871719e-04 6.868075518051623262e-04 9.490574706546377713e-04 1.119566379044547927e-03
-1.517046424479828975e-04 3.403478036424626482e-04 5.550510114873299494e-04 8.270463662486772288e-04 1.039731376690240534e-03
-2.671046492211381625e-04 1.091251054770646736e-04 4.168174217811321464e-04 6.452027703124466355e-04 8.383841703781596752e-04
1.657808156811417456e-04 5.692986646811629570e-04 7.910242103083068828e-04 9.796348063867512702e-04 1.104231997869772712e-03
2.891628522043970914e-04 7.116445232390020310e-04 8.861386338941615185e-04 1.041537987510440973e-03 1.188605318469791033e-03
-4.465624409402984050e-05 3.435672925441547254e-04 5.260137558606757871e-04 7.254367057608533892e-04 8.805580530489260727e-04
2.115856741665879804e-04 5.801895515305693137e-04 7.429257089986898016e-04 8.851404403419350876e-04 1.051344781353578473e-03
5.029448220946645476e-04 9.016029772484568990e-04 1.023424789672347252e-03 1.142431369535031440e-03 1.274683746555511834e-03
1.878961541323022767e-04 5.309648301994234019e-04 6.694883999752548323e-04 8.003265283537192498e-04 9.808541609461281403e-04
1.458492613915813999e-04 4.876245700104159080e-04 6.074110536111129201e-04 7.369129231727092246e-04 8.929683830929441464e-04
3.406323210356904910e-04 8.453356659500926070e-04 1.000819771496280937e-03 1.134290516511803635e-03 1.280306323901861647e-03
1.765997753347856806e-04 6.047626306403096211e-04 7.943007968058731893e-04 9.156518230838159127e-04 1.078584000294193976e-03
-8.699438417573267669e-05 3.272618133909190410e-04 4.749516541683010580e-04 5.947149080095131581e-04 7.310933507217841224e-04
6.505353552213994903e-06 5.853391847099062659e-04 8.181885421363588838e-04 9.453098346381232347e-04 1.128384307282101094e-03
-1.383107814180522491e-05 5.483226599069279976e-04 8.209366984128267869e-04 9.701465181669079998e-04 1.136217669196028582e-03
-3.862214064002549886e-04 9.292410932517915180e-05 3.314716313477133244e-04 4.759048888953310149e-04 6.547459871399835584e-04
-4.032210238064736049e-04 1.480154062775717368e-04 4.630437527740620569e-04 6.500049303467161487e-04 8.606104712713779758e-04
-3.391863547942401040e-04 2.923397540489126867e-04 6.524577108525075582e-04 8.989080966189685971e-04 1.097452793627812402e-03
-6.149011911163063202e-04 -1.541471452829585014e-04 2.003855522148514554e-04 4.045380124734847781e-04 6.759286822066648678e-04
-7.375948347220746089e-04 -3.030440596030805895e-04 5.316483891136617726e-05 2.449780130034243174e-04 5.689508328146694735e-04
-5.800338487277442072e-04 -3.957731303678318525e-05 3.772361762033227977e-04 6.474628007113744990e-04 9.026952285624804820e-04
-7.856248761559946102e-04 -3.359643543234258080e-04 1.485447926617793769e-05 2.996293159585902786e-04 6.942679143168493765e-04
-1.004754176694506312e-03 -6.814829430252886816e-04 -3.667038464091765954e-04 -1.051906950532420943e-04 3.112104382879899637e-04
-7.820266844035791759e-04 -4.496671978778660054e-04 -5.018398404832640993e-05 2.426478706816845158e-04 6.234042599880851342e-04
-8.212428104733442754e-04 -4.909754176560806671e-04 -1.625512093122071975e-04 1.788569535195415057e-04 6.125069591419639520e-04
-1.117930173651953329e-03 -9.199899223592835316e-04 -6.485805650971950042e-04 -3.830060176283063382e-04 4.730649324401165834e-05
-1.034614346005800290e-03 -7.786005322080284674e-04 -4.827085674931866528e-04 -2.459922452569268539e-04 2.105862102633734368e-04
-8.111801547169649297e-04 -6.001305230745924719e-04 -3.311022628139882935e-04 -1.424812845905401022e-05 3.972729683817323334e-04
-1.130739496916769414e-03 -9.834920902636393181e-04 -7.748616822838361520e-04 -5.424503756737294145e-04 -1.164659740662194110e-04
-1.201440157560605205e-03 -1.035136573977108333e-03 -8.454525571083299634e-04 -6.697053247823592497e-04 -2.041892720376711637e-04
-8.795342773763950312e-04 -7.068087981339162299e-04 -4.857099192060656146e-04 -2.676063256110446228e-04 8.287194572903174884e-05
-1.082106786384360404e-03 -9.092794885222476448e-04 -7.656187653744096029e-04 -5.620959960674605863e-04 -1.780456449672823205e-04
-1.292275128285539807e-03 -1.166466507987045341e-03 -1.031076766189144810e-03 -9.000875031014315443e-04 -4.826396500799218442e-04
-9.863083865268452294e-04 -7.874038185187069109e-04 -6.377494017140215941e-04 -4.971538664023042453e-04 -1.396293876611112478e-04
-9.292483964038360028e-04 -7.650060717001707982e-04 -6.262706064297788493e-04 -4.919732553142523116e-04 -1.750923079912626579e-04
-1.299384709252539294e-03 -1.165609577750400866e-03 -1.048435295121830958e-03 -8.906939923410819382e-04 -4.145487287024541613e-04
-1.078359284323862069e-03 -9.200233692313439151e-04 -7.986922253151343236e-04 -5.961264904805003897e-04 -2.286696431144834090e-04
-7.608943892122213950e-04 -6.160620224045113089e-04 -5.056098327231729316e-04 -3.479771231061608099e-04 3.755757916366351320e-05
-1.179488453889529498e-03 -9.989924980106168820e-04 -8.716253609712832501e-04 -6.555536462258608173e-04 -1.068479941422780227e-04
-1.145809560487430143e-03 -9.963540317420155595e-04 -8.455151093439859308e-04 -5.988253806366224683e-04 -6.069512253670447113e-05
-6.888729973434531452e-04 -5.272201277122665541e-04 -3.982516650718118242e-04 -1.695270864243265626e-04 3.072863976649037039e-04
-9.348789928473531493e-04 -7.284293682406421363e-04 -5.738606886777398736e-04 -2.655789865897416899e-04 3.134158270139222359e-04
-1.130396119995662804e-03 -9.417422011534821872e-04 -7.388649722622331719e-04 -3.887575663625986297e-04 2.271060856767717520e-04
-7.084986630644859182e-04 -4.523218835648603773e-04 -2.587660365675430564e-04 7.922389795480510026e-05 5.502631935486322536e-04
-6.279319925246045798e-04 -3.561989788049871016e-04 -1.563867131446440356e-04 1.957355738492257558e-04 6.744224002810071672e-04
-9.401885973901129680e-04 -7.060890830066688349e-04 -4.428245333125955564e-04 -2.799211227200566632e-05 5.401979323632245681e-04
-7.181711974669814386e-04 -3.419254666902903929e-04 -8.133457097853674027e-05 2.973162500190304871e-04 7.330757637280012210e-04
-3.676165164104942536e-04 4.048734131296613277e-06 2.527156560240399231e-04 5.930617108494553409e-04 9.605788845965554205e-04
-6.903845489959220148e-04 -3.185697543785438366e-04 -2.609532803847817647e-05 3.798200457508216481e-04 7.752043968468758225e-04
-6.365960742657595728e-04 -2.167719523039571695e-04 1.082277298453048441e-04 4.671330331037268466e-04 8.139798383623482328e-04
-1.390048732287816279e-04 2.864020715764342326e-04 5.482501253032298323e-04 8.584520550535747630e-04 1.087099180463556650e-03
-2.912969045576709244e-04 1.611583011773258674e-04 4.066217001176822212e-04 7.361246380443869659e-04 1.018116416639073185e-03
-4.341420891619167735e-04 -2.264371275861057909e-05 3.130250063214012261e-04 6.058471042729652234e-04 8.380564778913933421e-04
4.817162360614924636e-05 4.718066432065030490e-04 7.175293382860525523e-04 9.603848245872111198e-04 1.107701867114837396e-03
1.587605798328369140e-04 5.812211344601973546e-04 7.764990348156209201e-04 1.011374769770819132e-03 1.157563360102599557e-03
-1.232768961734675376e-04 2.497199488282072729e-04 4.890964619502454792e-04 7.229662117542793838e-04 9.001956407547821422e-04
1.740523309097647114e-04 5.493791987494336991e-04 7.548528073728847775e-04 9.062071402798027673e-04 1.048645425494022353e-03
3.794579831083533879e-04 8.356393728833249115e-04 9.750650133761196593e-04 1.108441571005624451e-03 1.244712955461077042e-03
1.316010676955930438e-04 5.170908105998233729e-04 6.461092804596960115e-04 8.108096608795832723e-04 9.871747594766510075e-04
1.849800904686915465e-04 5.094294562394285518e-04 6.602377080106929755e-04 8.031842270404002332e-04 9.588250423387411920e-04
4.243098021068732097e-04 8.331882565377115440e-04 1.004841173497685643e-03 1.113529489210061171e-03 1.242780828297172574e-03
2.811856603295333885e-04 6.377357285314124487e-04 8.268755340390294972e-04 9.186465800665056386e-04 1.076222545860014033e-03
9.820424183614749939e-05 4.347393286448435028e-04 5.737047102927493895e-04 6.881208378193510783e-04 8.321186166543522193e-04
1.997286133977630937e-04 6.863316222200843610e-04 8.679477255148257235e-04 9.876084205465134741e-04 1.142066582994855908e-03
9.833771960907331563e-05 6.543352291199851668e-04 8.672595903243112423e-04 9.936649210876887656e-04 1.110411627052986959e-03
-1.856930295448463184e-04 2.927160741331765337e-04 5.021189506281373716e-04 6.078871250231673721e-04 7.515059258799914590e-04
-2.319042291390264728e-04 3.300846951572099187e-04 6.058005943774720254e-04 7.411137162990589708e-04 9.158388566202216785e-04
-1.994609477441255474e-04 4.172550663123074811e-04 7.556831588937339399e-04 9.188482009671533959e-04 1.089400377809066284e-03
-4.190874202454898906e-04 4.644422468955358859e-05 3.882077952435368257e-04 5.601404298045565156e-04 7.904112411148615618e-04
-5.987136838550675836e-04 -9.392050573459653014e-05 2.600136138980619618e-04 4.455686184775537037e-04 6.849531576812456371e-04
-5.031677917215793576e-04 5.062105328512300653e-05 4.751430186497534276e-04 7.184803063494571602e-04 9.035321385975289294e-04
-6.279389801634778110e-04 -1.962047489893067810e-04 2.210882297587962524e-04 4.611577257206815909e-04 7.702873486437175534e-04
-8.497868385758395714e-04 -4.676669936668516455e-04 -1.020645348657529968e-04 1.347575459750362833e-04 4.654065405280136472e-04
-7.771412054759997863e-04 -3.533455951755509056e-04 5.715698335230338673e-05 3.154741469414847456e-04 6.780730276188423914e-04
-7.758335975634884614e-04 -4.051352332702477257e-04 -8.215129519092786059e-06 3.100691243793839646e-04 6.841919965859429020e-04
-1.008896557770762098e-03 -7.378465596084105103e-04 -4.064743899133802137e-04 -1.191478566731100301e-04 2.806838649282109716e-04
-9.972751884012838811e-04 -7.078987498023712240e-04 -3.755329676127847462e-04 -1.119802646778286402e-04 2.852492300955872294e-04
-8.545114918689420249e-04 -5.905585194502692903e-04 -2.953998478674736130e-04 4.599357112549662532e-05 4.447162437842167742e-04
-1.021056885939926459e-03 -8.604704817928298137e-04 -6.084114547734956625e-04 -3.124493038774575019e-04 1.103143404686035746e-04
-1.159588376393567381e-03 -9.572958186723234432e-04 -7.320711906617916303e-04 -4.987143509313776354e-04 -7.703036533171656530e-05
-9.575859238997101557e-04 -7.669310655873588876e-04 -5.423538632240603504e-04 -2.683605894284993754e-04 1.093334167176410307e-04
-1.029426103548135730e-03 -8.575474816473097712e-04 -6.926316320687394461e-04 -4.566243882147006045e-04 -7.880418125414039921e-05
-1.214341787961855561e-03 -1.075384159348339837e-03 -9.182971744456929104e-04 -7.711679318552336132e-04 -3.573061693658406311e-04
-1.052828847287493865e-03 -8.982833755226308321e-04 -7.187657267049075201e-04 -5.905688750819367916e-04 -1.774902144988513080e-04
-9.393370384340006063e-04 -7.898591635542354366e-04 -6.439913719224237476e-04 -4.928657094635949601e-04 -1.577014173733108258e-04
-1.196674937935575996e-03 -1.060134690117888086e-03 -9.380291202814201867e-04 -7.855219527670752669e-04 -4.188197813621786971e-04
-1.138365205254251436e-03 -9.901540853011823844e-04 -8.986553047947064493e-04 -7.337941229564087960e-04 -3.545692304560104486e-04
-8.781155699070665845e-04 -7.416716389971662231e-04 -6.191089532853874186e-04 -4.894886722358353023e-04 -1.798737008598740332e-04
-1.057177652706333282e-03 -9.200202042426064604e-04 -8.100530119686167761e-04 -6.386138323411949969e-04 -1.677632806245037231e-04
-1.165016326738147444e-03 -1.050163719917563288e-03 -9.294640838101650426e-04 -7.435647467837532693e-04 -1.394128823385145342e-04
-8.761805722130479443e-04 -7.224490316192061761e-04 -5.945783833533421379e-04 -4.162105685264390082e-04 6.210828967374845753e-05
-8.488633076732917315e-04 -7.058247853680279594e-04 -5.822998107724852712e-04 -3.500067516316628709e-04 1.984157514588136761e-04
-1.109711304539847537e-03 -9.467247009324419958e-04 -8.081096904336444991e-04 -4.858979181785506060e-04 1.278899116484941167e-04
-8.998950596645684816e-04 -6.998064614661084638e-04 -5.559826336895431174e-04 -2.200197567897251342e-04 3.561445487977843677e-04
-6.802260499140010217e-04 -4.714095253076004775e-04 -3.032765316239340579e-04 5.529433366385206428e-05 5.413978403622006106e-04
-9.468699833545986266e-04 -7.262980397230360628e-04 -5.037922138953006453e-04 -1.009360284583902775e-04 4.563245392663897119e-04
