injection	median	maxL	fairdraw
0.0008651261287655342	0.001501369071403432	0.0015790502832675093	0.00461587352663016
-0.003340833705078701	-0.0018078605681930574	-0.003857840991187536	-0.0021790781234385694
-0.004926201246233694	-0.0034615211369668506	-0.006126635184257646	-0.0071840317495718295
-0.002509137777261106	-0.0022591101874156437	-0.003368435974401912	-0.006295856610470217
0.002085671231649236	0.0007604995523834338	0.0021507438441738455	-0.0002461747575773533
0.0050063782787833425	0.0032758372430657405	0.005901847189240679	0.006000988599779634
0.00369852686708701	0.0027491920077663337	0.004809528433714673	0.007323571914672765
-0.000681341546159505	0.00021865857550491547	-0.00022651574098147154	0.00264189299268271
-0.004378905539659915	-0.002586783461715856	-0.005072770234331649	-0.004200876565513028
-0.004442496207366461	-0.003196132702071877	-0.005754862321923088	-0.00759485617287829
-0.0009831468649432631	-0.001558179525176223	-0.001716978039546103	-0.004762306084542306
0.003238395774431359	0.0017421268655664797	0.0037254016251270176	0.00197038716044141
0.004920193820575796	0.003324185837262182	0.006108068162482532	0.007083765233642689
0.0026082834441874332	0.0023082311087032157	0.0034800586509731186	0.00638908012563494
-0.0019576318782490703	-0.0007443318162893716	-0.001998979577635708	0.00045887772764401785
-0.004956097823017092	-0.00324385760383998	-0.005833791717079918	-0.005844206256791683
-0.003772387393055528	-0.0027690849546768022	-0.004881809333374523	-0.007353923528437448
0.0005434143455564011	-0.00027145881304976947	7.16150804861964e-05	-0.002835330876932554
0.0042934636705730805	0.0024553297914648893	0.004961313689840053	0.004004168385175979
0.004480297402099394	0.003189123694892637	0.005778720484123801	0.007556970914256554
0.001110961293606023	0.001614636866784789	0.001858099897433259	0.00491396963542207
-0.0031251170586959554	-0.0017853276801114643	-0.003581482302883108	-0.0017533048544422364
-0.0049115701514290755	-0.003371484925925308	-0.006079456669413152	-0.0069780237832985925
-0.002711486485015642	-0.0023229125500089675	-0.0035915871278057324	-0.00648130710420625
0.0018236781202607376	0.000635831294844273	0.001837288107830782	-0.0006756646878800215
0.0048996964023877345	0.003010797936158883	0.005754219302052934	0.005678645387751646
0.0038424337350060206	0.0027277167251849024	0.004950748053168149	0.007376536172783004
-0.00040167986676299845	0.0005899765018953403	9.092201739874933e-05	0.003030747268022124
-0.004196773334666091	-0.002220452641237272	-0.004837760350142446	-0.003794990771829366
-0.004509809427809435	-0.0031154246704084153	-0.005796298084166375	-0.0075076393617676575
-0.0012431888366868987	-0.0016948849023663464	-0.002004057874655225	-0.005067390359464367
0.002998769824524034	0.0015584466776614875	0.0034257585364300194	0.0015229293474424352
0.004894834808475638	0.0033628250869480432	0.006042104947746548	0.006861231212855265
0.002818492335371521	0.0023784444237550974	0.0037048258490850012	0.006574698121508122
-0.0016798352858428747	-0.0005346915008887093	-0.00166492842767086	0.0009023086479523438
-0.004836520815659803	-0.002870289012769675	-0.005664068185785699	-0.00550472870266918
-0.0039122390193883395	-0.0027653003637596145	-0.005018107234683432	-0.0073976105970645165
0.00025502367491483935	-0.00047769153390281836	-0.0002621489300618455	-0.003229912675169321
0.004092669665882372	0.0021317367834730455	0.0047026063075740615	0.0035798130887964574
0.004533999816573273	0.003095904018058678	0.005809080234409274	0.007452509183662527
0.0013774927613451164	0.001742280994944603	0.0021559408634540325	0.005218915885600547
-0.0028633784165143592	-0.0013835718709922003	-0.003258452490994688	-0.0012874155239782671
-0.0048705267839012235	-0.0033265107338648803	-0.0059971848010639634	-0.006735141227416161
-0.0029271669100890928	-0.0023916387928990864	-0.0038206705450618463	-0.006663207014222731
0.0015273687685134346	0.0005560983028214516	0.0014821604563782856	-0.0011338787616828796
0.004767059720962334	0.0028111209776453803	0.005564439062570716	0.005320737845237506
0.003983259418083756	0.002852783438609163	0.005084639175636748	0.007413425612426392
-0.00010287142879656513	0.0006651184831306441	0.00044158848321215055	0.0034330221010704202
-0.003984408015751882	-0.002048210756418168	-0.004557218373601693	-0.003356485718094277
-0.004557558250930021	-0.0030769023973265352	-0.005818012925531484	-0.007392827394545622
-0.0015139913937692508	-0.0018139654262976923	-0.0023132130373046036	-0.005372298577774343
0.0027244113425382516	0.0012089177390079047	0.0030813246211018643	0.0010466796423010058
0.00484365749557353	0.003212590068469896	0.005946211677516754	0.006605020988293989
0.0030368815876163427	0.002475575968489666	0.003938961868638119	0.00675136656391305
-0.0013707729701778835	-0.00030029331506899615	-0.0012908944261303158	0.0013684189341752404
-0.004694613195284454	-0.002713115900525826	-0.00545752783783071	-0.0051329715431850656
-0.004055682713996504	-0.002876911608787101	-0.0051509852932752325	-0.007427662290899918
-5.3361179091118704e-05	-0.0008688377753443954	-0.000627674050127848	-0.0036378552320822984
0.00387366702604939	0.001982216085853716	0.004404215252617869	0.003129954085427705
0.004582125853404189	0.0030424679988199296	0.005824682638725599	0.007331314048934399
0.0016535616621613809	0.0018254259458516803	0.0024751054149025863	0.005526362140624973
-0.0025825668403062097	-0.0010124617903492896	-0.0028969501480114023	-0.0008037493724629193
-0.004815910881786843	-0.003098499146245797	-0.005891541228042695	-0.006472774453123384
-0.003148914860110496	-0.0025252920890593096	-0.00405994101518359	-0.006838739857016069
0.001209678583299477	0.0001734184883894251	0.001093234132933234	-0.0016044286987808177
0.004619495579010686	0.002579819640398693	0.005346130402664453	0.004941943817476097
0.004130532288556402	0.0028488493246707942	0.005218389886645037	0.007439691880745751
0.00021505143829710603	0.0010770966903783999	0.0008190567656692488	0.003844532461731864
-0.0037600666131015893	-0.0018793932996820021	-0.004246512136181064	-0.002898646831076786
-0.004608887223801601	-0.003064127151105868	-0.005831249183234475	-0.00726736931986729
-0.0017972671236036967	-0.0020027307514818918	-0.00264123915877032	-0.005683600759350968
0.0024385242953243575	0.0007823476735279869	0.002708038516606488	0.0005555919158879022
0.00478840971276057	0.0030866858212507814	0.005836116861653248	0.006339589690322131
0.003262551931238585	0.002617906842216285	0.004184422437483352	0.006930298675975052
-0.001045856523090639	-9.195902164974012e-05	-0.0008912369897301001	0.0018440268797578607
-0.004541711560645726	-0.0025579380328537463	-0.005233654651937278	-0.004752234080523502
-0.0042060367906977345	-0.0028316421672632316	-0.005288974416813039	-0.0074551792429299515
-0.00038159706958501224	-0.0013143446961320247	-0.001014883088392763	-0.004051640817536947
0.0036424492160642475	0.0017816579137314515	0.004087333628440507	0.002669788273982715
0.004637964793197977	0.0030705143104791596	0.0058408698926613305	0.007204175413374196
0.0019473571710396445	0.002137840861488008	0.002812333718014204	0.00583857206687478
-0.0022919483238849903	-0.0006678799782088599	-0.0025167855049905985	-0.0003086190204044312
-0.004765073352434116	-0.0030536920860120415	-0.00578332979714003	-0.006203852645698005
-0.0033812201283720082	-0.002764766627359619	-0.00431448678796903	-0.007019230995520301
0.0008818483054917918	-9.239420706784462e-05	0.0006854893924708658	-0.0020855214661736916
0.004466820973287573	0.002535824914852991	0.005122655065489726	0.004558191132874717
0.004283004761445318	0.002874470156353637	0.00536525996826363	0.007470245913636868
0.0005484027603421034	0.001405076854391821	0.0012159900486417557	0.0042633406211433755
-0.0035232435027117573	-0.0016428982141349878	-0.003927688340523258	-0.002437629242873523
-0.004666001829644167	-0.0030616877752532787	-0.005855280403009158	-0.007143631655419196
-0.0021008286816629924	-0.0022668916936555827	-0.0029896112926756924	-0.00599823012714994
0.0021399272731746186	0.0005690768709244706	0.0023228841879753123	6.164836063910417e-05
0.004741533089163089	0.00310159863737998	0.0057333815261580955	0.006072374631256473
0.003506171241533712	0.0028060295282482696	0.00445040192999431	0.007109902093784306
-0.0007130354934864946	0.00034836948574360393	-0.0004755577507475229	0.0023234812384442145
-0.004394532389235966	-0.0025364377472460835	-0.0050121509931926895	-0.004367448601851334
-0.004365185721933061	-0.0031005968470198455	-0.005445832861737675	-0.007482913810825165
-0.0007152467025170091	-0.0015127948611332828	-0.0014214891232350764	-0.004469850894052907
0.0034079602810228316	0.0015405853786265924	0.003766796905381422	0.0022062622698386884
0.004694415773457866	0.003047731405812073	0.005871908093935122	0.007078295840609013
0.002249887805555113	0.002381347553953869	0.003170172215593535	0.006153666772756134
-0.0019901436377720164	-0.00045636263559743675	-0.002127331176687341	0.00018625252831197146
-0.004714237149884688	-0.0031242196798980347	-0.005684139441285686	-0.005937367113074275
-0.0036265816652754444	-0.0028746055248225237	-0.004587949621407954	-0.007198959390731369
0.0005439099005573613	-0.0004978233393226347	0.00026488372303456326	-0.002561558460307576
0.004319292458271196	0.0025003868103280254	0.00490215750205442	0.004177572973869281
0.004446694428207743	0.003243144904937866	0.005526945034277225	0.00749642407496616
0.0008826608820476679	0.0016697069669570764	0.001626310124392896	0.00467345523941925
-0.003294949476751366	-0.0015858785465550232	-0.0036074966249163756	-0.0019806981834357192
-0.0047261955281317335	-0.003141355564837396	-0.005889287409057444	-0.0070149333115023926
-0.0023972119516665388	-0.0024700872998511796	-0.003349223338670944	-0.006303208561556074
0.0018474467247913727	0.0004975223577713433	0.001934911795236854	-0.0004256794884611205
0.004691492405388149	0.0030810227718481168	0.00563710478143073	0.005804363025499561
0.0037434901646072015	0.002915702611534617	0.004724460549249011	0.007281622249170606
-0.0003820941188667809	0.0005718780215798871	-5.827726211395882e-05	0.0027918355383575242
-0.004247521778889821	-0.0023932920148056714	-0.004796266410331918	-0.00398981330856309
-0.0045262904694043215	-0.0032832558950753807	-0.005608713958684997	-0.007506281258827945
-0.001046582602106205	-0.0016971796910208487	-0.0018274019866025481	-0.004872082608675046
0.0031846488250868547	0.0015656659130005362	0.0034536232362032526	0.001758384029563069
0.004760011699182963	0.0032362528828173732	0.0059094684037474254	0.006952375208990252
0.002544743296077019	0.002528639375190939	0.0035260529530732974	0.006450439789585531
-0.0017080116141754559	-0.0003854809271273841	-0.0017480842914307342	0.0006598933681350484
-0.004673205737359798	-0.0030888026031881087	-0.005594554935497008	-0.0056757595763916435
-0.00386120749900668	-0.0029747764622541162	-0.004860718800241342	-0.007362925251787344
0.00022379309001850558	-0.0007062771099415421	-0.0001436080426771352	-0.0030152486414105483
0.004178850072361474	0.002365327339381472	0.004695595930751917	0.003807564684034046
0.0046052895022774525	0.003310418786938725	0.005691879248454641	0.0075142597399969376
0.0012085234575241331	0.0017644887494245663	0.0020250500500859645	0.005063565252455416
-0.0030745006782715145	-0.001496566753671949	-0.0033049148859506557	-0.0015406839429437484
-0.004792924846656263	-0.003243229633711913	-0.005932023335052605	-0.006887522415990315
-0.002692332151659228	-0.0025219563832269234	-0.0037004994811088866	-0.0065916694866179504
0.0015684134205042263	0.00025688806263098225	0.0015661221054599876	-0.0008904128114575784
0.004655849481512925	0.003050874101633921	0.0055548908994981945	0.005545983523524953
0.003978698552835834	0.0030349290057328695	0.004995240075480486	0.007439857006754121
-6.89351377727741e-05	0.0009036979538644838	0.0003407110273072273	0.003234190873027391
-0.004113069093445155	-0.0023724463043177987	-0.004598333992651953	-0.0036269322866650626
-0.00468091396859162	-0.003330059306432133	-0.005773805937170235	-0.007518959846405035
-0.0013627209795271768	-0.0018748486015192295	-0.0022177331515537105	-0.0052480984674003
0.002967331208442576	0.001367919378816509	0.0031604667926227285	0.001327901996239604
0.004819627574138801	0.003231737093900739	0.005954111155729743	0.006819794788280502
0.0028312294568323187	0.0025856403962719867	0.0038698500131493186	0.006723447737085876
-0.0014308871034521102	-9.086196926268294e-05	-0.0013895375116316257	0.001113584063268976
-0.0046334138689836605	-0.002951944958511002	-0.005516016573075891	-0.005413931165434368
-0.004090250101351305	-0.0030365929671593776	-0.005124954187141259	-0.007506791372699457
-8.315439184972996e-05	-0.0010888445227034598	-0.0005313783590082111	-0.0034447478004985084
0.0040472176276295825	0.002243379064869046	0.004503492031426921	0.00344596456755346
0.004753741544731723	0.0033292549744779153	0.005851778195543365	0.007515811829489341
0.0015111180215867902	0.0019198544517976465	0.0024032758445535866	0.005424036849752754
-0.002865156294129709	-0.001179405563344527	-0.0030201814469620197	-0.0011184201410730336
-0.0048443425823404525	-0.003169983019112303	-0.005973573291844787	-0.006748093465857507
-0.0029613134060573897	-0.0026298096784341954	-0.004031804809419993	-0.006846358183028735
0.0013002150704278688	-5.735440848023566e-05	0.0012187991984750485	-0.0013290458009432744
0.004608361271640578	0.0028281314687089226	0.005476206059950785	0.005281709038904006
0.004192696201728788	0.003079355990443705	0.005247458794728481	0.00756432290241408
0.00022911939976544282	0.0012225236649354189	0.0007146153096161366	0.003644109806186061
-0.003979524277008085	-0.002193186974490925	-0.004409775180539571	-0.0032673646402956915
-0.0048198643493066184	-0.0034026573726764348	-0.00592326206228529	-0.007503307759093104
-0.0016537295929371747	-0.0019605575314232083	-0.0025799941716635223	-0.0055875855925121495
0.0027643234628808647	0.0011281717650177252	0.0028835020619033987	0.0009127728567998403
0.004865144035608276	0.003112240271982853	0.005988043338595452	0.00666887973111422
0.0030842387367513956	0.002685160799813897	0.004184050185402398	0.006958100208828356
-0.0011745965735333874	0.00017236564350903844	-0.0010544026779471319	0.0015391247002243674
-0.004581037173881274	-0.0028638555150435644	-0.0054338468130974565	-0.005146035110185973
-0.004286610040662705	-0.003136369745084811	-0.005360351921506215	-0.0076131710357642
-0.0003680396827122432	-0.001392596457601084	-0.0008890229868469442	-0.0038355876572763545
0.003910774379923704	0.002067354821671346	0.0043167152795308555	0.003090561290766519
0.004878256986473089	0.0035029290033560677	0.0059865244973696064	0.007484327681203402
0.0017891795413516424	0.0020035760856014157	0.00274629898308181	0.005740178151972887
-0.002664568044326139	-0.0010823610605827042	-0.0027508476590446494	-0.0007133953907341763
-0.004881029529309086	-0.003116227150980099	-0.005996823419408631	-0.006584359486284311
-0.003200266298860645	-0.002787664410290388	-0.004325616653080272	-0.007056746520512289
0.001052949533580927	-0.00011184824029655295	0.0008968293043788156	-0.001740748616413726
0.004551489850855335	0.00294832448315645	0.005388877553312178	0.005005759997861342
0.0043732577749391105	0.0032549873982250085	0.005463527641264929	0.007649177801546702
0.0005008130447785603	0.001473433759397855	0.0010548241342655564	0.00401863000155674
-0.003840851953317676	-0.002012923181823016	-0.0042239890614680815	-0.0029107679485615625
-0.004928843732820522	-0.0035119479575078678	-0.006041752961309213	-0.007455341604027025
-0.0019179592718089038	-0.0021136715884498194	-0.0029031742335793205	-0.005884985196067952
0.002563665232457761	0.00101245974807526	0.0026209636957374195	0.0005144720989294117
0.004889512488653439	0.0031680922234201573	0.005999442504831433	0.006493924629688699
0.003310121996288818	0.0029459754066705097	0.004457502764145348	0.007147182488771125
-0.0009310387272771885	0.00011801480640761825	-0.0007440338785826631	0.001937088169632107
-0.00451642767448859	-0.0029920619514524375	-0.00533960677312803	-0.004863085715351383
-0.0044538067437875925	-0.0033796306958151067	-0.0055570129676516394	-0.0076751421948034575
-0.0006308917835704444	-0.001431111720304393	-0.0012139681538765254	-0.004191808555156707
0.0037682415955792034	0.002022534118632741	0.004128980583798443	0.0027305942947555293
0.004972124015833973	0.0035134109851116483	0.006087531467755197	0.007414463086586833
0.002039724825831934	0.002216445752521599	0.003051487493590136	0.00601725410590712
-0.002462550271945344	-0.0010158017585562232	-0.002491258486932109	-0.0003162952060113255
-0.004888834403071703	-0.003219127628010246	-0.005993417209244857	-0.006391711034583797
-0.0034096619816557667	-0.002981564695369159	-0.004579092564857633	-0.007224818504734488
0.0008100955624647816	-0.00015562779916959528	0.0005943795200138852	-0.0021310294483730388
0.004471706568094398	0.0029384760809711436	0.0052833942548171035	0.004711658588435228
0.004523949638692128	0.0034908133701900103	0.005639082574420572	0.0076896451896624664
0.0007595053166151392	0.0014260057204165829	0.0013667960035849795	0.004359560099731708
-0.003688771642711851	-0.0020284657249242705	-0.0040297016271171136	-0.0025467992999074164
-0.005007861829220805	-0.003529375872796857	-0.006121802274682092	-0.007363822290461833
-0.0021582367446641125	-0.0022225854867831867	-0.0031905930694480986	-0.006140214586675803
0.0023604182264424355	0.0009283507449192917	0.002360673901293917	0.00011989579229813516
0.004883458112875865	0.0032516137836241534	0.005976988599186431	0.0062812038877370765
0.0035017720326583762	0.0029834339372799036	0.004689330495366278	0.007289892082849381
-0.0006939358566682569	0.00023288927239086335	-0.0004475321436640742	0.002319001739087591
-0.004422282574913106	-0.0028799049004376693	-0.005218994292722283	-0.004553528673628826
-0.0045819403454663435	-0.003576296588126202	-0.005708700447021171	-0.007690235927110907
-0.000881052449240795	-0.0015155052400804593	-0.0015132674892299088	-0.004518680597271218
0.003602416080379327	0.0019448825000721846	0.003925337949675365	0.0023586805156365354
0.005029865969434367	0.0035785073207844284	0.006143718837597309	0.00730009310209183
0.0022712548270902126	0.002248426807571627	0.0033203232887684224	0.006252942486525177
-0.0022509459362296414	-0.0008679599943401656	-0.0022286961282130457	7.750068700576726e-05
-0.0048677173666146455	-0.0032916277631193243	-0.0059495619310828	-0.006160020974486648
-0.0035904930593161234	-0.0029182324459987525	-0.004788098394211692	-0.007343824583073369
0.0005746747136568062	-0.00025729573226919693	0.0003031542822986514	-0.0025042556514189855
0.004368545738996684	0.0028045660386781415	0.005146124271119086	0.004387992871017022
0.00463568419872651	0.0035699175598117995	0.005766038009456676	0.007679609457178094
0.0009982670840389639	0.0015748871189059516	0.0016538114655748615	0.004671779254760398
-0.0035161301589068782	-0.0018975138544028607	-0.003815834154117184	-0.002166825979797992
-0.005043809782284219	-0.0036237604505105128	-0.006153967487016146	-0.0072261428594673
-0.002374125623427219	-0.0022655821469179764	-0.0034416688606568498	-0.006357234433096976
0.0021418206979992305	0.0007972439189813251	0.0020950390443043457	-0.00027492893676635266
0.0048404774494405145	0.0032653994202466443	0.005912211605565437	0.0060304364139605994
0.00366849136345708	0.0029428746089886883	0.004877328182611947	0.007387844613889423
-0.00045325894109096644	0.0004364436118828957	-0.00015996709626982068	0.0026863817888491508
-0.00430341561968031	-0.002640274804162348	-0.005065511733499462	-0.004215976931515871
-0.004682623112262436	-0.0035062393318658594	-0.005813745048316147	-0.007658436846552687
-0.0011194428893983172	-0.0016542565313971795	-0.001791237508959603	-0.004819736909100853
0.0034222139373025345	0.0018207288828390508	0.0037004716654873314	0.0019699792975350766
0.005055134224156072	0.0035443895466697618	0.0061548582944179284	0.007141819881144401
0.002479448202821093	0.0023300154416631387	0.0035586325032295734	0.006455550089444165
-0.002029751484386561	-0.0007046126515353073	-0.0019568355017601418	0.00047608953029773526
-0.004811037522548946	-0.0032017591839000274	-0.005865466169542701	-0.005891366418944762
-0.0037442423471122704	-0.0028646355219891038	-0.004960844940015171	-0.007425437917696558
0.00033149995231133403	-0.000558691277286981	1.3394804883556629e-05	-0.0028704673722828363
0.004232215361800076	0.002581847031108811	0.004975048977381522	0.004035775388530123
0.004722006773550311	0.0033997169665756985	0.005853731684013118	0.00762975824840547
0.0012411186378398682	0.0016546178940709125	0.0019302043207575885	0.004966876527062999
-0.0033175174693922532	-0.0017921854374696377	-0.0035750247907736163	-0.0017663415507870595
-0.005055836796240064	-0.003612619881126016	-0.006145420428318147	-0.007048083438036978
-0.002585907555852734	-0.002349948032121595	-0.003674014685708155	-0.00654957305620224
0.0019058469434891983	0.0005783178956959368	0.0018095365158733757	-0.0006824614508403907
0.004770855732055324	0.003131205687067179	0.005806050820455226	0.0057411818496249795
0.003819188259742462	0.0028478388382115333	0.0050385800439768525	0.007455440155150955
-0.00020198165604096586	0.0006786408327069254	0.00013940345312617435	0.0030574098372347924
-0.0041514143531056315	-0.0025482541650126943	-0.0048710325833677785	-0.003844475129368058
-0.004755592656428728	-0.0033500852996873063	-0.005883688969566231	-0.007591104041820992
-0.0013641750860882774	-0.0016815926444857607	-0.0020708650260368258	-0.005113242727521061
0.0032039847848987137	0.0016989300536583056	0.0034373759754452744	0.0015539990393190622
0.005045860851448432	0.003423710126026291	0.006122989992693905	0.0069431156804754535
0.0026891165673824926	0.002358062195425649	0.003785964760823918	0.00663833566480293
-0.0017741254561266769	-0.0004478893825851137	-0.0016534946508580516	0.0008935913282386715
-0.004718971864088381	-0.0030167971894889643	-0.005732867205437591	-0.005579609582294226
-0.0038891769526503213	-0.0028534951429371206	-0.005108529671629516	-0.007476343358693516
6.771661742688718e-05	-0.00079905760808741	-0.0002963463023226247	-0.0032452264921755403
0.004061971872320267	0.002451462062879283	0.004754685926723458	0.00364292253139209
0.004783420280255516	0.0033444778587374564	0.0059032495334614965	0.0075418170098242865
0.0014870518071924185	0.0017573933570641238	0.0022111995980479845	0.005257701013312466
-0.0030854636214570075	-0.0015584329053914305	-0.0032902857715345103	-0.0013341752763854353
-0.005028517055561109	-0.0032491510287733748	-0.006089470217905646	-0.006828723458256802
-0.0027882521908798186	-0.002420522050899338	-0.0038941776477708816	-0.006723270395332041
0.0016385735958992457	0.0003674192233131639	0.0014913009977631595	-0.0011079779494655995
0.004658321751544825	0.0027602063588152686	0.005649299683091134	0.005411251397772848
0.003954621508454726	0.0028996892055316035	0.005172650193151368	0.007491483812844368
7.105301389074767e-05	0.0009248452003785511	0.0004565346998467914	0.0034318396733633016
-0.003964542808581857	-0.0023083754901782744	-0.004629285982079807	-0.0034365711749203137
-0.004808535030357056	-0.003272702115134928	-0.005915892762158626	-0.007484590805479419
-0.0016140033634233376	-0.0018414829942492092	-0.0023524998954001517	-0.005398037850582418
0.0029616710239752844	0.001372805114495802	0.003135537198248859	0.0011098047514329634
0.005009260730049297	0.003152837620951964	0.006048440429028989	0.006704946507111731
0.0028887094467388583	0.0024646445859151226	0.004001504545029815	0.006803720609539099
-0.0015000067405975016	-0.0002892505154674062	-0.0013227686086000681	0.001327506040039561
-0.004593971806044716	-0.002656366306677714	-0.005557798604789827	-0.0052341073114985925
-0.004018043396451927	-0.002928096015460469	-0.005234143361094061	-0.007503558044324121
-0.00021250163133584334	-0.0010370418889165765	-0.0006216395944318338	-0.00362298011170864
0.0038607894548186245	0.00211200355529182	0.004495698480713978	0.0032242563843180028
0.004829749462070181	0.0032113308959361687	0.005924129997681938	0.00742534682645396
0.0017440351276589716	0.0019383286685996752	0.002496962457360856	0.005539817082310272
-0.0028305733659544433	-0.001216591611107827	-0.002972736782199198	-0.0008829973534209001
-0.0049855871563324735	-0.003139719335402763	-0.006001298693832006	-0.006578041144977929
-0.0029914230058899396	-0.002484385114985053	-0.004109838374278214	-0.006880940017769621
0.0013550762891047698	0.00020050317613939765	0.0011469391209645505	-0.0015473665883950771
0.004524604433953559	0.0026761158653765453	0.005458817834133584	0.005050787007610302
0.004081531375619315	0.002960817582404384	0.005294219857703239	0.007508605867059315
0.0003589530158701181	0.0010916175708818796	0.0007925690791013504	0.003814628012814958
-0.003750983708076275	-0.002002604951233002	-0.004353874484654623	-0.0030030482430601357
-0.004848945225402074	-0.0031640647300691044	-0.00592851349785182	-0.007358169165575294
-0.0018779718085974485	-0.0019799916554154706	-0.002645103065824444	-0.005683249677690405
0.0026931310717834365	0.0011002115329398748	0.002801763570367521	0.0006474649984457015
0.004958663498570159	0.003117684353920111	0.005948158219607889	0.006445055155383961
0.0030962008761791365	0.0025924092741393826	0.0042191824161684315	0.0069595205827912565
-0.001205045362515783	-2.048625741641729e-05	-0.0009639666391366639	0.0017721745560331237
-0.004450764864528906	-0.002622613170061796	-0.0053523403841488045	-0.0048639528097550455
-0.004143785368189303	-0.0029922713109309545	-0.005352404649088569	-0.007511986218395675
-0.0005085812637971743	-0.001324609071061746	-0.000968605183861708	-0.004005613080571568
0.0036349234730216552	0.0019157598850233115	0.004204097907602233	0.0027795572188598072
0.004863568450701386	0.0031107346177945486	0.005928358901476876	0.007284767436429418
0.002013759391190851	0.0020865966939600028	0.0027955135262029834	0.005821514470840727
-0.0025485646661443893	-0.0010456288566829015	-0.002623715879614588	-0.00040931088412021754
-0.004926242665910182	-0.003109663232638626	-0.00588874251174034	-0.006302726742163145
-0.0032019354111374448	-0.0025722437252116374	-0.004327745875142761	-0.00703146818525803
0.00105017158135794	-4.895738064363345e-05	0.0007760495947104901	-0.0019999053186830484
0.004373577729804928	0.002475232273876293	0.00523931073098452	0.0046684762425795445
0.004205261663327383	0.003034455828194533	0.005407425064682725	0.007510065556287068
0.0006577621744758202	0.0014437850760835383	0.0011468507520166066	0.004198087004555151
-0.0035186288757089613	-0.0018388321910803637	-0.004048996101139918	-0.0025517731215711353
-0.004874700407574832	-0.0030883017659827207	-0.005924091331795112	-0.007208413996371121
-0.002144279471257369	-0.00214902992662268	-0.0029458488566373973	-0.00595814248371121
0.0024051070764205063	0.0009519576569000953	0.002442381494843439	0.00017221455398994112
0.004888587094878934	0.003066848573113158	0.005825827991955969	0.006159144988368809
0.003301903992601607	0.0026552993197253346	0.004435315263047614	0.007098886165219059
-0.0008952935749567282	0.00015398210707589718	-0.0005865105299005142	0.002223348547011783
-0.0042923806564726785	-0.0023054306884488177	-0.0051242033488466164	-0.004472351142930002
-0.004265158065828421	-0.002998385317854441	-0.005462037899758892	-0.007503059463437517
-0.000808971110219877	-0.001566193729428099	-0.0013264144958446897	-0.004386525399897839
0.003401857206652678	0.0017273330634261564	0.003892754033226394	0.0023234090733373902
0.004889474520382195	0.0030892481791735364	0.0059206472052292895	0.007129090968988089
