# 5_percentile 25_percentile 50_percentile 75_percentile 95_percentile
1.435804410105137318e-06 7.701091931416423233e-05 1.122590302272126570e-04 1.412400237804300952e-04 1.728459106618741999e-04
9.065053289566699028e-06 8.494262558806663413e-05 1.156150923321419154e-04 1.444890728779294994e-04 1.781491133411573194e-04
7.541564042571475910e-06 9.068507381004653836e-05 1.213716910803367289e-04 1.476581544278081077e-04 1.812288696292649684e-04
-4.303897003685206270e-06 9.169197938688680304e-05 1.231347388205424553e-04 1.477402119435689692e-04 1.801352481731506453e-04
-5.739991238162158397e-06 9.069249373979901014e-05 1.276505447288330442e-04 1.479120314546620522e-04 1.806149367366818772e-04
-1.415968552872264632e-05 8.714331040509456106e-05 1.289316756539750320e-04 1.475586416540330200e-04 1.799195048753960574e-04
-2.915204174673755835e-05 7.820297003509426345e-05 1.267476684951064636e-04 1.470066661232541936e-04 1.782227254851349006e-04
-3.974121498993471354e-05 6.337115154958210153e-05 1.234947965863489197e-04 1.462046352724544987e-04 1.764030294653303203e-04
-5.242727963277469053e-05 5.228164063324532834e-05 1.164153199765863132e-04 1.453498431856228520e-04 1.727645305272560523e-04
-6.676173048684421114e-05 3.469898739961993142e-05 1.092294628312555740e-04 1.432231193522411918e-04 1.699623249764613600e-04
-8.489153043181126468e-05 1.422930021504442085e-05 9.751696399099779122e-05 1.351697361035998743e-04 1.632844757366336307e-04
-1.009146923220223188e-04 5.038168213121865269e-06 8.441250627847288451e-05 1.270665475129610547e-04 1.600539706608535408e-04
-1.138636540626281995e-04 -1.608416494906141233e-05 6.953041123314627038e-05 1.180277160394569211e-04 1.580635088926451266e-04
-1.215135388898186603e-04 -3.008919858435165652e-05 5.433279369603822163e-05 1.076762120507391814e-04 1.533877519644384711e-04
-1.345813004830950484e-04 -5.022250475817688033e-05 3.840454235489015856e-05 9.339207547492904397e-05 1.454472655411796127e-04
-1.504935523516702045e-04 -6.561630383291712162e-05 1.964482373486250004e-05 7.707844796399137763e-05 1.327876127970647883e-04
-1.608569068776548327e-04 -8.146069989032979678e-05 2.165471769681923606e-06 6.050259959243810249e-05 1.229287525865463719e-04
-1.690823658704915418e-04 -9.644506234581063189e-05 -1.647340908715811325e-05 4.305053019746920363e-05 1.132004248580533611e-04
-1.747640493877695045e-04 -1.071610816894519823e-04 -3.532738237432074655e-05 2.845850107915207263e-05 1.062863770792732204e-04
-1.767789240666494191e-04 -1.156891144186494917e-04 -4.828085779669197286e-05 1.188077126521677022e-05 9.404206044391710221e-05
-1.765038774915868259e-04 -1.229117111927203185e-04 -6.252481676339210820e-05 -3.100807743551885007e-06 8.055635875506378884e-05
-1.732071240408070958e-04 -1.262568328422418863e-04 -7.298648556623975889e-05 -1.712946801733944378e-05 6.923792958380031758e-05
