# 5_percentile 25_percentile 50_percentile 75_percentile 95_percentile
-8.933214459083199190e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.769976334308906380e-06
-1.584028256543701135e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.028975985527045592e-07
-1.245161120995804914e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.939629011123767692e-07
-1.698846425181704870e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.217505256651664073e-05
-7.823093515985312122e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.425669321828879925e-07
-3.993970483547292526e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.234937171154185306e-07
-3.377113264596835268e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.739378415719237880e-06
-1.432332320710699990e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.530758273777736548e-05
-2.447561420422967403e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.301147233489375808e-08
-7.462266758860433024e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.399960095061085848e-07
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.882215813134511483e-06
-3.787342255404592281e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.196848933085146896e-07
-1.054182189868064099e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.701831413586458455e-06
-5.104584863728790375e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.184596357472761680e-07
-1.449131929166791116e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.799330181297380378e-07
-1.321331136849108716e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.679885289047098012e-06
-4.121892777828205027e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.616659003379293217e-06
-6.719097552593177366e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.240001207604810619e-07
-8.963011298534233524e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.031876999742046734e-07
-1.707258510815321672e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.430810603004255019e-05
-8.930468508264386077e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.588989484426998287e-07
-2.908862951003931265e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.982802645052135731e-07
-7.351307988219436513e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.022684395590382347e-06
-7.242795068538885465e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.461844574175789405e-05
-9.732697082461651812e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.386817405943629203e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.971449416066900933e-06
-3.902584906102158531e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.428973458786856300e-07
-5.653870252799754815e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.444408823791938405e-07
-1.627191095267836236e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.886390170737241940e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.261103386261725774e-05
-2.622405154811053461e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.337479636916338417e-07
-5.495109402255102108e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.666650924465806225e-07
-2.624806410001169445e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.001440222925748282e-07
-3.133095789698080392e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.717412804739717737e-05
-1.619661845155198954e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.459746533302974517e-08
-1.971103326023834709e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.546436888807472027e-07
-5.413548687538855052e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.196508335395134169e-06
-1.236703112039793412e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.648870720207677154e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.093649817849655555e-07
-4.006091879335622043e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.431078778231096359e-06
-2.845362706503692621e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.803649988582561625e-07
-4.105299517999119562e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.989957868909319735e-07
-2.337941006627020354e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.164726841770761763e-06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.776551558085010489e-05
-4.490135348337121982e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.641571057802137321e-07
-4.883013546485824317e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.980186010248002542e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.084301272727405725e-07
-2.494492439663661324e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.114824514242938999e-07
-1.339856167832684803e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.007333753930691973e-08
-1.058974156922464726e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.443989090293073232e-06
-2.564130679744425970e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.875304525554656684e-06
-7.993009964326495307e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.597509098326386543e-07
-1.143469706108246893e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.104717078857096830e-07
-3.193384955652909618e-08 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.033619279402382888e-05
-2.022671112172042083e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.336565760331043645e-07
-3.856322644174996385e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.990412133326668370e-07
-2.645707522890739476e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.299193684420496444e-06
-4.641606141401211655e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.034437514757536016e-07
-1.107063727433033082e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.242329231964080284e-08
-5.021299122551747788e-09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.613669029912562058e-06
-2.530705354005803144e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.561995875471330549e-07
-8.460947383966314033e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.905678872926161853e-08
-1.367845583782782985e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.428492027557906574e-07
-2.088518388172489041e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.171809833462739283e-05
-1.764790392131923590e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.901348834682852360e-07
-1.503995232877313003e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.627166321087238053e-08
-2.448575304717893283e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.422610503006941676e-05
-2.440662610849568524e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.702577715418126143e-07
-3.818746786377140209e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.254983187126362089e-08
-3.046476918533180443e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.723604592316590686e-07
