injected_SNR residual_SNR_maxL residual_SNR_rd residual_SNR_med
50.0 6.105808138376523 5.161232028814455 4.028942467085065
5.0 6.342517779214994 8.336179865152374 3.9031925896565967
10.0 9.47773211448676 8.355408081603041 7.084482608444566
20.0 4.88573489444685 6.562913859188162 4.540636672514313
30.0 4.375452134718917 6.72081048513702 4.2347369831796104
40.0 4.960775822764172 6.215778836301348 4.131208811229795
50.0 4.399045259684299 6.582007558387255 4.359095909691468
5.0 5.842955679430081 6.769984225907937 4.999075559093206
10.0 4.217819312492812 3.4608794586976903 5.4646196190759815
20.0 5.2664079172040745 4.391441302780534 2.7326431072882387
30.0 6.335020117607822 3.418940446153614 3.0341808283681835
40.0 6.3462306274974125 4.722626753387731 3.285938992300387
50.0 6.5105662064520375 4.249162879683833 3.8787961818505665
5.0 6.157735822254779 5.62757800685641 4.996172532229586
10.0 6.77793981959636 5.276078034038049 3.056385205130039
20.0 7.727477641808213 6.702435779986851 5.595327593348537
30.0 7.384149945743428 8.612053174839547 6.130653217748284
40.0 7.503474966548404 8.882334215524885 6.229222065869617
50.0 4.102631523055832 5.650516835279919 4.405530297420651
5.0 6.120268517731219 4.820925904950749 1.5459990500976792
10.0 7.290976496317149 6.4939449298971255 2.095539287362476
20.0 6.231173061860103 2.8124803732065886 2.2136247474936157
30.0 6.650893712377204 3.9889231287883278 2.5560247171464403
40.0 7.240777976848215 3.185004650865113 2.733187827559858
50.0 7.1962270786162765 4.54940608977057 2.6913870882447113
5.0 9.356615433857085 5.975994963513278 4.9999872485454775
10.0 7.931381744280833 5.806533415740358 3.849601622790396
20.0 8.192990080926291 5.555029846916094 4.590509858663482
30.0 7.681763014933903 7.450533996127037 5.399765315054863
40.0 5.89048937922108 7.991095732955237 5.0248522727902545
50.0 5.029527550330145 5.599936276881459 4.650784266382577
5.0 6.156929187406974 6.43567702168767 4.9995935015583335
10.0 7.867680540761967 5.466169069753886 3.8533471979904226
20.0 4.87144852594556 5.302935784832683 3.9291375306782443
30.0 4.015188561194934 6.470809239874099 3.791401537456582
40.0 4.364264556744642 5.666613333634682 3.6951847244283815
50.0 4.721357870567493 6.0085778174816795 3.8215175397526138
5.0 7.752234929615255 8.03602211157756 2.836163688559576
10.0 6.927515507481138 5.55141097444652 3.1626107421250325
20.0 9.272470557478679 7.38688272779813 5.659860859328929
30.0 7.928025787868018 8.196829142271014 5.55593199700227
40.0 3.0516662121710034 4.4189315379710035 3.8092703661357166
50.0 3.3191697542911123 4.845627974749687 2.938010644008887
5.0 7.2865688914236255 7.253603049068071 3.7832079970397827
10.0 6.651875377930978 7.3365461508873855 4.747706563172702
20.0 4.035520203686428 5.051203509665766 3.9176931295829434
30.0 4.282550978147244 6.098227944239431 3.5861329928438215
40.0 4.617835363460323 3.5796341470247905 3.8691335782416094
50.0 4.644949536255994 6.788619865329752 3.8071032463033596
5.0 5.733321279658197 5.318707523073473 4.999829336377833
10.0 7.3255009968858324 4.21960933085777 3.0390588605461986
20.0 7.142752305375878 7.072556573683387 3.8094102573805406
30.0 4.437029217670118 5.3208543099326535 5.178464569507142
40.0 3.7075082939606854 4.568292977166821 3.3187332285196667
50.0 4.095922628782305 5.030778676472044 3.4484282492420415
5.0 7.798164078728834 6.066635232696735 5.000029917188656
10.0 8.671122204406565 7.660732559734849 5.962395805826435
20.0 6.752972102696517 4.549142724370472 4.280673124011244
30.0 6.288912502132443 7.3849088893761605 4.380584478410087
40.0 6.860540713400809 6.720853957802499 4.772379583736728
50.0 7.177351550435164 7.320986965848799 4.870401787403319
5.0 8.807241700624092 7.834476920891828 4.999971090972589
10.0 6.350961694619026 6.6598070746755145 2.32018894624157
20.0 6.827075905499584 3.909050255053886 3.177692510239744
30.0 7.073572611398724 6.073269429191757 4.223638690610952
40.0 7.946139902832557 6.985010955263765 5.355251706692486
50.0 7.405074218042623 7.61621085555738 6.591112681122027
5.0 6.980360048525391 6.25513522433292 4.995193565591789
10.0 7.340269669938964 5.97411879225303 4.06725156953718
20.0 5.897838190821017 4.852457363064397 4.139891614744211
30.0 6.605559388045594 5.162716050597753 4.444394616531016
40.0 5.993710366699196 5.725182281231757 4.659974750711117
50.0 6.312051000849841 5.168536646454862 4.571445991579197
5.0 6.995937856516534 7.107323065112149 3.213466278476349
10.0 7.409947343851732 7.00919163298431 3.298402403907771
20.0 8.342251348834228 6.176205187713451 4.808399828412016
30.0 8.055525293614092 6.513357648956265 5.954800035859687
40.0 6.663380668846692 5.9562985681109355 5.712405857806699
50.0 5.357955899910392 6.224296309741744 4.5380862089909755
