injected_SNR residual_SNR_maxL residual_SNR_rd residual_SNR_med
5.0 10.821453996562715 10.097387319990515 4.995010097497977
20.0 10.241159822009159 11.016674897231448 7.571330506630897
30.0 10.866823446973285 11.012335074688519 7.559420921724735
40.0 10.454664831051398 9.824813638645512 6.253305548911868
50.0 10.219102971345382 9.908940531094933 6.546540969749673
10.0 10.849182517915771 9.45783217602818 4.672218020628298
20.0 9.479870820891803 8.682280207190994 5.547783452570345
30.0 10.642721354270762 10.893622224987137 6.483583426370262
40.0 9.347064255788483 9.446617961622573 7.6272435852561475
50.0 10.679529830425862 8.604686407997777 5.6792951810843455
5.0 10.780923984391315 10.579661219768191 4.998629623680419
10.0 12.657136237792118 9.92072288538926 6.410899238313687
20.0 11.88923086114459 12.227541911665304 6.88612523711147
30.0 10.796426272875527 9.803155853050583 8.654249402912013
40.0 10.97340916911163 11.315330688455619 7.543059433725842
50.0 10.021377530726946 12.021837246001331 8.68456991897437
5.0 10.832409672199516 8.213497821304786 4.999911050171488
10.0 11.098441057543944 9.01826661807177 3.9824064138929263
20.0 10.975225631519592 9.082837388774967 4.131168854075775
30.0 10.788108665406495 9.65625351222666 4.886927753221263
40.0 10.771152218145595 9.902291983952454 5.931391098398923
50.0 11.084078399052185 9.478508616479093 6.983268116625299
5.0 10.372880689936265 8.726237519847889 4.999727950287983
10.0 10.294463715642141 9.658958789575603 5.290121423868835
20.0 13.428415736288267 11.467147822360275 9.005945324930101
30.0 13.610948407919912 13.161748805942814 10.692275358063712
40.0 10.572532981268555 12.704410283672834 10.182929732050798
50.0 10.927330998237741 13.503903112486885 9.407271628320066
5.0 10.181088115218639 8.784564863687274 5.029667582128215
10.0 10.339466638868808 10.17369304830048 5.647016430476794
20.0 10.105284771059667 11.510274304750075 5.608326512256163
30.0 9.747600180163653 10.312489480576604 5.2964917314333055
40.0 10.199165429747838 10.07688190926264 5.801364646615968
50.0 11.319896329238562 10.161014766667291 6.665967468869538
5.0 9.640035315290886 10.407420507944293 4.04595264445612
10.0 10.329439092568224 9.561020521369423 5.651632010751491
20.0 12.342356090536118 12.741697840029111 9.355516586725205
30.0 11.557900971452046 11.170812990757556 7.706578037570639
40.0 11.99715401213806 10.365692245615271 8.227984283094573
50.0 12.163835519344905 10.905357359874763 8.947903524387963
5.0 10.780748061098596 9.888072240833766 4.569105584802007
10.0 10.044109501402223 9.877467765567246 6.18118025418667
20.0 10.678372262429612 9.706058764727931 5.562455797542206
30.0 11.492704201806376 10.401881563280966 6.6366565370157495
40.0 12.042031662632885 12.380486624257903 8.041083142042309
50.0 12.652473557696055 12.294730092100853 8.528743583129755
5.0 9.347030442728293 9.324953833162404 3.1478466132382823
10.0 11.000828509515898 9.36172544370867 5.334303026938407
20.0 11.184758567712509 8.86053645635769 7.123481858631613
30.0 8.853058751169446 9.652550827643607 5.5841695077674425
40.0 10.173711982507252 8.525544666621895 5.78337129016273
50.0 9.842912212480774 9.208716364760688 6.2190375550682
5.0 11.585236520373192 8.861976810842648 4.989821276301496
10.0 11.203776103916212 10.191794370568177 6.22944065832097
20.0 10.519915097099798 8.839535577582614 7.719955043406733
30.0 11.756897615409466 13.000244089646412 9.302746135742701
40.0 13.194098122630843 10.26982271068765 9.027747251976761
50.0 9.050420209557128 11.045362452782818 8.191148840255003
5.0 11.328475041082088 11.335909113195708 4.9496858267562995
10.0 11.743713359806 8.649481340529418 2.4976450673891795
