injected_SNR residual_SNR_maxL residual_SNR_rd residual_SNR_med
20.0 9.036941785662016 8.166687238769281 6.655702472701491
30.0 6.756554781743724 9.571678596374513 8.380482396237712
40.0 7.698364584350442 8.863662592742966 7.7137633279743465
50.0 8.750231291123283 10.285456912302681 8.765999955805288
5.0 9.4254021480414 5.604685654909873 4.160302349779134
10.0 9.286961268378532 5.647411231438977 6.1381770759868095
20.0 7.785441450938413 6.813910034664133 5.189852664453186
30.0 8.502498707965147 4.6057260734072925 3.7032252772403007
40.0 7.064260635981581 6.255811481285067 3.644929365567309
50.0 7.845342110258702 5.401798392456263 3.218751382723383
5.0 5.692160178314145 4.999999999999989 4.999999999999989
10.0 7.724011122963986 2.398285528748073 2.5379165488994686
20.0 7.66654381222482 5.5037516750035875 4.750173561717578
30.0 6.8396398564927665 7.416826455478706 6.536614735208075
40.0 6.88892967664266 4.776383290762536 4.285878436930418
50.0 7.120300862312355 6.767940955707971 4.595490741528084
5.0 8.026677673162203 5.000000000000138 5.000000000000138
10.0 8.939277867824524 7.222967881338497 6.47413632627935
20.0 8.105525732127461 8.94785971292935 5.290759612807487
30.0 5.564572455559373 9.331436385796682 5.240479982475509
40.0 6.739822005247565 7.478574442366916 5.379605534861091
50.0 6.43965793367723 8.463333718171826 6.143985437193457
5.0 4.836924845802816 4.999999999999976 4.999999999999976
10.0 7.6327914042280405 4.913985370718834 2.102724509582162
20.0 7.942758320917026 2.3384270812510293 1.8549473239777612
30.0 6.023097538312656 3.5464106029839297 1.8991895477592518
40.0 6.899723306679989 2.800280263681519 1.8280865912950817
50.0 7.727511330649709 3.9681634515554682 2.040198862080122
5.0 7.285623949384048 5.000000000000022 5.000000000000022
10.0 8.36150121467561 6.4400311309647345 5.861343127795345
20.0 7.154953320773881 8.108898932371018 6.731445409808069
30.0 9.710856240956224 9.100546140125813 8.751285556257127
40.0 11.795031047430163 11.408933421345871 10.997069575175974
50.0 13.798587037646817 14.325472137061007 13.323250635296754
5.0 8.186119988317067 5.000000000000478 5.000000000000478
