injected_SNR residual_SNR_maxL residual_SNR_rd residual_SNR_med
30.0 6.759729959667885 4.35679793393389 2.6747700544756983
40.0 5.837376798147799 5.327736952216227 2.7909588002530534
50.0 7.766844322653672 2.526060427587453 2.9469518644461967
5.0 9.4254021480414 3.9548178579566398 3.9026317730002575
10.0 7.396626190975336 6.613972723239822 6.263382522267629
20.0 7.7854414509384124 6.483898634987653 5.337352822706827
30.0 8.502498707965147 5.197560814748189 3.6303221933796586
40.0 7.064260635981582 5.304198045546696 3.74685142819499
50.0 7.845342110258701 4.419509052712576 3.4042545606271437
5.0 5.692160178314145 4.999999999999989 4.999999999999989
10.0 7.724011122963986 2.9639881173518603 2.575148789737358
20.0 7.666543812224819 5.120034834755653 4.759828070357738
30.0 6.839639856494803 7.200783052830489 5.425770991681173
40.0 6.888929676642659 3.4441423595883243 4.3936091835978965
50.0 7.120300862312355 6.029227741007286 4.482996350715608
5.0 5.3263220668382445 5.00000000000019 5.00000000000019
10.0 8.37941037399682 6.422546301338341 5.426189757580013
20.0 7.445072419960445 4.903378288469692 3.188090241697078
30.0 5.682807974964902 6.058339616013137 3.153221309058903
40.0 6.553711328422049 5.381959644108395 3.4125206928034753
50.0 6.164532138525329 5.572478275375377 3.322070728972607
5.0 7.920284805402873 4.999999999999938 4.999999999999938
10.0 6.3738809936308245 4.0173643776552375 3.69897256155
20.0 8.001154261265619 6.356933556200036 4.3342570055129475
30.0 9.177729306743421 6.217473478924901 5.4985390778729215
40.0 9.609595186940954 7.393725521245691 6.712074197227648
50.0 8.287341434636119 6.135930060499351 4.624617379376166
5.0 3.808354416768934 5.00000000000004 5.00000000000004
10.0 7.680263729419331 6.505855684448472 5.7197611803453325
20.0 6.697071513806758 5.258703486487798 3.130409405059361
30.0 8.49760737849314 4.157901714247779 3.4399813951868894
40.0 7.319505098600906 4.757932678901488 3.453482133852874
50.0 7.1446644691215875 4.6873242494870455 3.638888812122006
5.0 7.020577166524737 3.8841463080762653 5.000000000000028
10.0 7.4720344262427 4.386310257941317 3.1115500779118412
20.0 7.463875607155003 5.502142456805256 3.6658489734414816
30.0 8.252413248087946 4.533625638136564 3.7652698638603184
40.0 8.397137390671185 5.866989557325781 3.7865472910093247
50.0 7.311132155429966 4.337336835285924 3.880172685723708
5.0 6.0702277456009055 5.000000000000023 5.000000000000023
10.0 7.422120520110386 5.955723847919825 6.415835107556095
20.0 7.580413442332122 4.241263780059482 3.0155969246063026
30.0 7.480408851482227 5.335890596712688 3.3753061555300707
40.0 6.972543160026343 6.318968409038066 3.365505723818867
50.0 6.598742475198158 5.328565107613251 3.354085167676078
5.0 8.11587012471021 5.000000000000125 5.000000000000125
10.0 7.75012075338968 4.471617392958385 3.7315524686774313
20.0 5.2994599270248735 6.594227751851827 6.079202044791305
30.0 7.244775326393538 4.447691683237465 3.83611934055162
40.0 6.844994591373875 3.3898527462892543 3.6405662825667036
50.0 8.172958462064186 4.492968874062788 3.692850964564497
50.0 4.914489367992762 1.607337652885257 2.046748120264147
5.0 5.270787675791587 4.999999999999957 4.999999999999957
10.0 6.457370412079819 6.344402172279009 4.593803578938001
20.0 8.427377579392637 5.290792485806166 4.292496271728829
30.0 9.408030583100961 5.180929737853058 4.423998293977949
40.0 7.024586097031178 5.108555490872629 4.491634265443183
50.0 7.244791734966432 7.909010388854612 4.747082473940035
5.0 7.242291816400054 5.564148445439023 5.0000000000000995
10.0 6.447984219845296 2.6390768403160645 2.8526417153605057
20.0 6.282621784880057 5.8597677215407495 3.6411298440076365
30.0 7.601232490625345 5.4042383693626945 4.145312963711783
40.0 8.205455932542284 6.163104655816666 4.698616250301097
50.0 7.20473067656569 7.319717312019829 5.235401171753433
5.0 5.3862194823021445 5.226271980609382 5.000000000000287
10.0 8.651263512211651 5.123201748428793 5.180067363937034
20.0 6.3688345904815575 6.77379890724428 4.09968900985146
30.0 8.880148847663774 6.468732129543502 4.170374936529036
40.0 8.04095538666359 5.2331915494766275 4.3434490807410855
50.0 7.31120304086647 6.639273482749238 4.491977018143623
5.0 8.017328998718147 4.99999999999997 4.99999999999997
10.0 9.089890399982655 7.283930467790562 6.35561988449378
20.0 7.085866789617285 7.529888142858159 4.119474615675419
30.0 8.62488590974549 6.972344889170561 4.1933191444189735
40.0 8.400116799339877 6.646525763883308 4.259472724746189
50.0 7.1117860466101135 6.330544605700306 4.527179070695404
5.0 7.408781516900686 5.00000000000002 5.00000000000002
10.0 8.050149937360185 7.3533717433001975 7.262782135610149
20.0 7.059648872641982 3.8099870406825804 3.558300857719572
30.0 6.962065833093933 5.599548785654198 3.0929422405778966
40.0 6.949074422484776 4.858618756791475 3.0772354921633043
50.0 7.262757522745679 5.096322924109231 2.901358940331361
5.0 8.457723116076863 5.0000000000000195 5.0000000000000195
10.0 8.116388957749415 9.468312482833007 4.0890390995681
20.0 8.468269184148687 4.947112560718098 4.138192017549909
30.0 7.010035584462574 6.029085992194091 4.720635224074087
40.0 8.760295846757497 5.265093774502553 5.204261795744851
50.0 10.491091034792113 8.66717919879502 5.8141290141892465
5.0 7.113059830532028 4.110690995700346 3.0357014449689945
10.0 8.598693336365194 4.716725457487814 3.486747282592688
20.0 8.735762440752657 4.771887920861982 5.191120231821802
30.0 8.487995892049792 6.481317015519406 5.196062499985066
40.0 7.231697848132842 6.579111967172399 6.29711619189529
50.0 7.55321687944697 5.30722126572487 3.7103349339478218
5.0 5.016221893246369 5.000000000000526 5.000000000000526
10.0 6.02279319761891 4.50092998574724 3.137711059276957
20.0 8.337403248132627 4.783379151248981 4.928652758921352
30.0 9.461826196364703 7.635894928782277 6.444033388519046
40.0 7.641509158010026 7.714603413898808 4.943572270587582
50.0 7.221973749469382 6.749104882613576 4.929155836307395
5.0 7.030549433222512 4.999999999999911 4.999999999999911
10.0 6.90660917408479 6.240956476722703 4.878072190494442
20.0 9.070924659022653 6.642298669775743 6.141536457943192
30.0 8.309057973235833 6.886279981901316 4.350783039500892
40.0 8.061756671175022 8.309619108226057 4.122043509100421
50.0 6.403416834446685 5.243510223616798 4.274288876641664
5.0 6.008294652091949 3.853953443800629 1.458233046120605
10.0 7.956837269880925 3.5232512610774336 2.254540172438727
20.0 7.842539263471573 3.3721560655917546 3.2333911898582963
30.0 8.228060203279094 4.905314921972378 4.227640417781861
40.0 7.543017770717947 6.324825697053851 5.354671315430296
50.0 7.7130069018416245 5.141463085559943 3.8370261979871967
5.0 7.2693290743817425 5.538165694962352 4.999999999999863
10.0 9.143221130650584 7.405978005776812 6.066709234183667
20.0 7.7363723017327795 6.163874031052906 4.494501567735818
30.0 6.813849836744022 5.426103080837427 4.7569076159543755
40.0 7.013218878729008 6.387419600815499 4.679532513526264
50.0 7.887952084148174 7.269852005210217 4.420492948818055
5.0 6.900950379427368 4.999999999999778 4.999999999999778
10.0 8.036122696073198 3.2342709463549415 2.715741527650416
20.0 6.615145030174144 5.468485433320137 4.466654959327537
30.0 6.958248625931257 3.387147247382141 2.8054005100287958
40.0 7.98695374246691 5.182240792876476 3.50658432871498
50.0 6.612255866507009 5.684654128845175 4.041030122661034
5.0 6.699805831881737 5.9564934908039 5.000000000000011
10.0 6.959497336699573 7.287634558716749 7.089838846972288
20.0 6.842385060815226 6.739384242119976 4.747888930838069
30.0 7.215261633330383 8.309880495672862 4.256313674129223
40.0 6.652617123926142 6.380715292449891 4.065513925620097
50.0 7.644276456538975 4.637198223606352 3.9475796979635924
5.0 4.71877051096106 5.0000000000001075 5.0000000000001075
10.0 6.255178443751731 6.823574024729852 5.865601178129407
20.0 7.199302360567625 6.04092983893425 2.8057030576752022
30.0 6.49320646691176 3.999569003526276 3.11560024849937
40.0 7.001316207031101 5.611096852012138 3.4164812172128975
50.0 7.725544115137432 5.369678955496205 3.795964119260855
5.0 4.17202277526786 4.999999999999794 4.999999999999794
10.0 7.282219512248567 5.0115690087124465 3.087769226380533
20.0 7.7927894844802745 5.784493090463999 5.6774582404671445
30.0 11.253027953608361 7.528827723858588 6.244654850196408
40.0 9.151460520975233 7.981824860583537 6.2359780495361266
50.0 8.344332504739267 4.656040557859149 4.468894074057932
5.0 7.250113553953191 3.3853978640233167 1.465993747654365
10.0 6.273122532017066 4.1035868979885715 1.8112647329080678
20.0 8.128123065019153 2.6677034755794407 2.1298379245729673
30.0 8.115294680723519 4.030509610409436 2.3131552623420206
40.0 5.644097352732365 2.9744683281518918 2.5508497130859973
50.0 7.4828742519077895 3.2359554763798646 2.902577488880754
5.0 8.811632133248237 4.9999999999999725 4.9999999999999725
10.0 7.373252447230876 3.7492241723531636 3.726077158986641
20.0 10.018280177126016 4.995685705429144 4.368763072514142
30.0 6.208309860874355 6.459320600909223 5.432416217888002
40.0 6.233882430677671 6.743619611597145 4.866566439125125
50.0 7.274235926398336 6.69372024424172 4.779161528698162
5.0 5.724160894241909 4.9999999999997025 4.9999999999997025
10.0 6.006372824426567 4.809404743878546 3.851176833321985
20.0 7.600729841409021 6.04822334527335 3.9207587739518894
30.0 8.272336503469573 6.6090415232320785 4.36362477387507
40.0 7.333481752043326 4.407256146580541 3.645226469069064
50.0 7.0405316376648965 4.767823994690135 3.7360899973230666
5.0 5.750021199927916 5.000000000000015 5.000000000000015
10.0 5.396436822082586 4.314999046207761 3.1169177676672972
20.0 8.303219156451384 5.79749932746124 5.650832478746306
30.0 9.038918402965484 8.516089835570765 5.671837304605073
40.0 8.20499473928255 6.520286754728412 3.2896959424426035
50.0 6.841459521239403 4.205374273285474 2.7174358240032177
5.0 7.874317522207112 4.787659274944613 5.000000000000094
10.0 7.39479740161322 3.2307523256767063 4.988360666708197
20.0 9.273718329604685 6.411986663468504 3.9567675274383807
30.0 7.658538070945498 7.020956086431512 3.7148442210674872
40.0 7.917999261577489 5.111154629205637 3.8902135755557707
50.0 7.6873226836876345 4.8001286145822535 3.647245151599645
5.0 7.761369367791435 5.000000000000121 5.000000000000121
10.0 6.97925587399983 2.86660891794342 3.1228898764007877
20.0 8.504398797607683 5.145922228208251 5.0253279305375536
30.0 7.595180901356152 5.208899115180662 5.125737676022883
40.0 6.308003959839479 5.038638740255876 3.399176173814138
50.0 8.951532950331996 6.539905219687492 3.4916550156830652
5.0 7.68760889916643 5.0000000000000355 5.0000000000000355
10.0 8.324756124938085 6.2288604388376205 6.045754739043316
20.0 8.417065339531518 6.6801544808411375 4.143844289763699
30.0 8.827810857566261 4.553454978327379 4.255994288141808
40.0 7.678532665499669 5.288575495400236 4.581078253683799
50.0 7.831187927111829 5.401009993653907 4.707299977155046
5.0 8.412816096906129 4.999999999999803 4.999999999999803
10.0 8.463634521211446 4.017859572034525 2.5715796998557385
20.0 5.709435806260805 4.768105237065642 3.0770107814634526
30.0 8.774374111154836 5.095290659260976 4.2627921925075025
40.0 8.04747063610272 5.877902396941309 5.344394013778407
50.0 10.252951985599825 6.6928356538270215 6.569756180323666
5.0 5.951472025928172 4.999999999999835 4.999999999999835
10.0 8.804706479857405 4.017895130208987 4.279117223044879
20.0 6.889340268945384 5.449216759044293 4.244458364854059
30.0 7.103330792402445 5.155929936589081 4.641008099949764
40.0 8.461230528038238 5.9990370472090815 4.579317187703512
50.0 7.480873966163492 3.9832368075214832 4.667418485524909
5.0 8.0200067350835 5.000000000000102 3.3451615885345136
10.0 6.498874831426112 3.2719806310423505 3.423784879767018
20.0 7.329680034368923 4.493173243336777 4.742151619078685
30.0 9.65213284192741 5.8467663992747685 5.99482165899961
40.0 7.863301858642374 7.1918824955140135 6.002050798057975
50.0 6.995086435685336 5.431285351467247 4.627062673792455
