injected_SNR residual_SNR_maxL residual_SNR_rd residual_SNR_med
10.0 0.0 5.409401518073559 3.8437614241182594
20.0 3.2726846740683673 4.438640252652659 3.624297818613345
10.0 3.045733822485394 3.43906191011461 3.6832635890831575
20.0 2.9811844736624105 4.009681998765546 3.064743836741073
10.0 1.1444432096383925 2.81398726875442 1.447997748529377
20.0 1.155848557441263 2.7654410778788767 1.4517221020335473
10.0 2.5616634548603723 2.7170360347924962 3.5117078346157093
20.0 2.928888747261588 2.5488676695069317 3.038562857133423
10.0 2.5176422955573723 2.978477913127518 2.5724218481946717
20.0 2.563041309417283 2.7780360546309035 2.8182199287926903
10.0 0.8737732694756033 1.2730060648773909 0.6906618682426258
20.0 1.2121239638029073 2.0306434389561954 0.8971372777047566
10.0 3.0972197719870067 2.17799981439878 3.3061839675045
20.0 3.0369735686169617 2.7523625641922616 3.1806782646709695
10.0 1.1950541175623932 2.0016490932748496 1.819168855688777
20.0 1.4099159170932893 3.8301014892616956 1.6317175860126947
10.0 2.630874834598845 2.368517675811038 2.9921477977614104
20.0 2.6719577678017066 4.4721220032281135 2.7782826515218195
10.0 3.0665649454193282 5.289647543426544 3.438044779042597
20.0 3.095436488110297 4.332057646770958 3.2100489789512636
10.0 2.6328132894312306 3.7809063197975847 3.004315248586039
20.0 2.8066018894994684 3.210922102341598 2.896098880490151
10.0 2.688481717107419 4.125296348529821 3.0763864808172516
20.0 2.4374549401296637 2.413108673863789 2.986271089677448
10.0 1.5784737283698898 2.221219642211519 2.26738506761313
20.0 1.8117755323099036 3.3068826958950264 2.0081737689453045
10.0 2.9651696283983906 5.311187067506858 3.641709497292653
20.0 2.9069770302865767 4.182417605930808 3.6059618597826937
10.0 1.044179414799303 3.04157186562054 1.2867465138892338
20.0 0.8547416555357848 2.2435726733859767 0.9015116744583223
10.0 1.220786723319755 3.646187789135033 1.9689671425833095
20.0 1.4180503553582953 3.301750751960362 1.4648683141523913
10.0 1.8767825639925955 4.4229363952282785 2.1858451348545533
20.0 1.9460484295125688 3.180776758439782 2.0792579238464324
10.0 1.7896733552101636 1.899013751118675 2.2431827839218075
20.0 2.1366055596171254 0.6364247087356576 2.22089494591364
10.0 2.995191674592231 3.909841382701736 3.8185554008301126
20.0 3.066225657629874 2.0003783072904753 2.925500541342349
10.0 3.1369041875723314 4.172779360416754 3.018855130654904
20.0 3.2774211507330633 3.696105069025567 3.3152207865840877
10.0 2.2212309242122776 2.9299305989064557 2.9978517929583064
20.0 2.187459659512704 2.836281427875942 2.255779741269683
10.0 3.0644275625643274 3.547120533306002 3.6217218402583855
20.0 3.0987592271072164 5.49017981915558 3.2800620544012835
10.0 1.8489830012116821 3.5586935536651896 1.6546090748525075
20.0 1.7218036588099352 3.2880848759130203 2.0468480072994413
10.0 2.9103857661776416 5.26750912147177 3.4844318190204686
20.0 2.8644743028147985 3.4955480549784608 3.0761225781976975
10.0 2.8425586679441825 6.467094185137134 2.9085694433747182
20.0 2.767118841435837 4.539540360526719 2.9876637462742535
10.0 3.6122490358010553 5.876107479295554 4.027700751417878
20.0 3.4309972375788953 2.5415520101127087 3.5698131712988626
10.0 2.9833970485519385 5.478187096811958 3.337168545648107
20.0 2.9707055533468707 5.242218330989822 3.276898929019029
10.0 2.81451968893682 5.213808117357653 3.424350211030681
20.0 2.9506666007837903 1.5357287577639682 3.2734129538563135
10.0 1.7349842862998037 2.814198329844906 1.8598440795082722
20.0 1.528587679386834 2.550894781232315 1.647420261306906
10.0 1.4600215434409398 3.1545951455690995 2.1490947920732055
20.0 1.5795675443415806 3.4487534931793276 1.7049214923355953
10.0 2.631596341188803 3.263347717730853 2.925122146975735
20.0 2.6531340700719994 4.630868168768856 2.7353298370303225
10.0 2.2415160182467657 3.176611556070185 2.0510818503207524
20.0 1.904489746906485 3.143891415049222 2.085055453686675
10.0 2.2435070408860187 3.1257247388289406 2.8811201054731415
20.0 2.053182134392695 1.8416704572595939 2.2008696341874785
10.0 2.7399867369743354 2.8900891744897748 3.270639593811579
20.0 2.937090752782051 2.808181707841496 3.4008103210118743
10.0 3.000880459028841 6.498566248436078 3.552968751564831
20.0 2.8444956542235564 4.361379886507353 3.3735981498912158
10.0 1.8739651642957078 3.297409890161748 2.039784552725639
20.0 1.7957264093756948 3.0433273365382654 2.0732600247552564
10.0 2.257703950627682 2.2812539703849146 2.573313676951396
20.0 2.2117107554831996 1.76928837254506 2.3201585679047296
10.0 2.7283079891823485 1.7733505674724999 2.384925195379269
20.0 2.959540530378285 3.397616240549814 2.7722328206650393
10.0 2.4707816512428997 3.6524912877623787 2.4682669229359058
20.0 2.512811310012449 4.452441025422037 2.5117907334629384
10.0 2.5130055957420474 3.2638899179055865 2.6396784383176497
20.0 2.527255127293814 3.882002954224952 2.6271555487211726
10.0 3.3418035860018365 5.8568525707113235 3.9240666851975496
20.0 3.6051710515121242 2.390856258674079 3.57829285957492
10.0 1.9005802878766298 4.006201796430412 1.897014258195068
20.0 1.4874471492061845 4.609276220656548 1.686022757118886
10.0 1.663665986896835 3.0102800820674447 1.3559409716027826
20.0 1.557825619064832 3.604215249292458 1.7465994711802741
10.0 1.3957022482355057 3.9152283907859133 1.9812551379616379
20.0 1.2466373109270381 3.654887543143609 1.6679198238428083
10.0 2.771939808324947 4.476155491169018 3.593616005672177
20.0 3.093430268551183 3.228122002423897 3.2514781273875406
10.0 1.5286406689653762 2.708811804595634 1.9864983947810895
20.0 1.5519410794202315 0.8831170990616657 1.744907229405085
10.0 2.1326641151502344 3.1759336399233535 2.4516470236738996
20.0 2.3804330330538797 1.6879207175820035 2.3692870364569867
10.0 3.1873220276030865 3.2955899211453814 3.4351278919232664
20.0 3.570837112950254 3.9919994165849566 3.419200870976066
10.0 3.292915836814875 4.696633415343732 3.497148160454358
20.0 3.0077201594915284 4.900500050885372 3.4620633854327516
10.0 1.5812164587653572 2.1622222690772253 2.06840178247329
20.0 1.640126404596666 2.2638509859413682 1.7126292864677324
