injected_SNR residual_SNR_maxL residual_SNR_rd residual_SNR_med
5.0 7.448738888386853 5.000000000000094 5.000000000000094
10.0 9.349791751018909 7.110953745666167 6.65282944622944
20.0 9.720577056318085 6.899537184180996 6.144824982186523
30.0 8.058779884114925 7.1343420673889515 8.312665540272372
40.0 9.534372609022196 9.005669602063396 7.023394939186121
50.0 11.886904709654857 10.078798486835627 7.679377937217461
5.0 5.299596939469462 5.000000000000176 5.000000000000176
10.0 6.060884132163554 3.0757697663787593 2.4030609229117266
20.0 6.392924312535945 3.996907344261198 3.296033704684201
30.0 7.400217537859213 3.6659719862816287 3.9668324719634156
40.0 7.654243640465243 5.62929904178395 4.863414643355258
50.0 8.530950362747628 6.091146568529504 5.950214749468983
5.0 7.5072059584138255 5.00000000000021 5.00000000000021
10.0 8.460677954758301 7.431559839767323 7.193592214611383
20.0 8.603884451535881 10.59683827437799 6.507581775322229
30.0 10.998654165385567 10.316684760987073 8.344899656468321
40.0 8.3727370088589 10.868472820742822 5.527957575418375
50.0 10.00877633206674 9.804526860110277 5.725256002059282
5.0 7.71060322027837 4.999999999999938 2.1416965691156813
10.0 7.53947861622548 2.74431392391386 2.0684289697303933
20.0 6.310309897262304 4.65437006744127 3.6457529300754836
30.0 7.658484481269655 5.436126594220002 5.2558533958871445
40.0 9.476493492327506 8.210878681146253 6.954528599011351
50.0 9.56779479736777 9.101618390754453 8.113183428531029
5.0 8.370441342850368 4.999999999999993 4.999999999999993
10.0 8.75688829286168 6.228026629909105 5.146580341237077
20.0 10.027699773712131 7.222230354319715 6.461950328476104
30.0 8.801557781737253 8.40205643444731 9.449719657557667
40.0 10.544616376468374 6.502389698564526 6.088801240496926
50.0 12.074218048686152 7.351042383658465 7.080099400510421
5.0 6.2481984091459015 1.7215169841362565 3.6078091188713968
10.0 8.279423004474891 5.261701259094197 4.60968214308738
20.0 9.611967255723794 5.270534266835847 6.10609789448611
30.0 9.160882003158598 7.822188508383117 6.020383787814058
40.0 8.221494035712363 7.931606653242237 7.083016850100532
50.0 9.612637317000425 8.85503849034372 6.512102542627721
5.0 3.9266546627693057 4.999999999999462 4.999999999999462
10.0 5.9350289666639195 2.6555124717521963 2.2897427029361315
20.0 8.661388293300424 3.9347172477427104 3.9139685395178634
30.0 7.624757832327562 5.695631690174481 3.9984132456100037
40.0 6.8519785326476255 4.823211931395324 4.455258911438359
50.0 9.684188733783607 5.9156801686917895 5.059949408023406
5.0 6.8261565415746785 4.999999999999997 4.999999999999997
10.0 9.023147470453413 7.762990126347662 7.370863207922109
20.0 10.93161734838691 10.577532248916592 7.8050294048696935
30.0 10.760791133600607 9.990932922305552 9.053571326675522
40.0 8.993942044681502 9.13397637571024 8.415267617835596
50.0 9.527290040210511 10.064072014795435 7.953182582360387
5.0 7.829813057220604 5.000000000000074 5.000000000000074
10.0 11.302278462009705 9.252702231489176 8.725900379375942
20.0 8.83256936957025 10.759163485378002 8.892035582908342
30.0 10.393544616192912 10.514019266184492 7.640034477720753
