# rightAscensionRad sineDeclination polarizationAngleRad cosineInclination distanceMpc phaseRad
1.546498848260458 0.7292536517605905 0.603872582342166 -0.6566511801014646 613.4328370208788 0.9779408852204554
0.8838929379483881 -0.2636799323092447 1.658425048571091 0.950479970118537 7459.156571052962 0.3146713259025218
5.522674851575185 0.5005772352291223 1.941672650819078 0.7127308048715401 3987.784203519109 1.436196706897961
4.17142197041557 0.03349254374157029 0.1580217126061604 -0.4902307110617362 7117.98523722514 4.504227832618247
0.04009539994228543 0.978831558677988 3.10792068266767 0.2550190548107544 2878.618433336231 0.2526187616878329
1.665262893133008 0.7616465004817281 1.654325042850902 0.1412974425452586 435.3986405166607 6.105646529062483
0.5252858966961871 -0.006108411437943761 1.163003169863168 0.1728522428083165 1512.039318955942 2.038942624711512
1.261171082805424 0.2961558754504609 2.977462966518036 -0.03029630704547433 2081.803993932059 5.31909497652194
1.334433493386803 0.3181067176173253 3.001573872469554 0.2914596349523186 1815.986001675567 5.148051399599876
1.349738887086794 0.2102576656008292 2.752868548418254 0.2200851334361572 1478.445337099691 4.486723399685681
1.45042994866596 0.2142482079645099 1.16725599769248 0.255628177798723 1453.722429815595 1.014959969999593
1.402130417066282 0.2078517722014809 1.170764232651695 0.2686470464959539 1362.493650163925 1.133078775303943
1.418479590320069 0.1884051436847534 1.239722348729088 0.3630912154794005 1015.413981002751 1.108308538853709
1.418479590320069 0.1884051436847534 1.239722348729088 0.3630912154794005 1013.636597020868 1.108308538853709
1.404521450827866 0.2174510380441283 1.198963623368652 0.2612798158357524 1169.577724522222 1.0541018517804
1.368236122502303 0.2190007138339693 1.162892528553928 0.3174289302642485 1116.362703155139 1.125949310670921
1.424131891007868 0.2559479732448808 1.314639926525027 0.3195260142602554 1069.362686772259 1.211590421584687
1.413106803320035 0.2611224212225647 1.308264824147676 0.3837838778159722 956.5949905180422 1.326300296302073
5.441579532013084 0.2371279119909784 1.918237849955835 0.9999295265364808 2095.267421667082 2.147598961957716
1.350092779088858 0.2369459829655857 1.275945083209328 0.3092664139673548 988.4080317769298 1.342446111279954
1.384722427585449 0.2391302433531511 1.33344914612952 0.2920329178662112 1260.966794975925 1.295526402589992
1.326986114334805 0.2522968888609129 1.342373606929778 0.4056145981779319 1036.479420621085 1.760792748249725
0.2181098899116071 0.754282419058224 0.304121256106558 -0.5912804564815675 3911.101927421533 0.6795181621707047
1.523450104445483 0.7352116604316977 1.238089813722015 0.2235747319780205 1875.871794344708 1.593383145254619
5.441579532013084 0.2371279119909784 1.918237849955835 0.9999295265364808 1970.286493673104 2.147598961957716
